Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,EVAP , ,,FNF , ,,RIVREL , ,,PPTINC , ,,SPILL , ,,DISPWR , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,CFS, ,CFS, ,INCHES, ,CFS, ,CFS, ,
05/22/2006,--,,2491090,,12872,,11954,,18488,,44,,18488,,6636,,0.63,,1943,,3375,,
05/23/2006,--,,2496779,,5689,,12820,,15727,,39,,15727,,6915,,0.12,,2603,,3302,,
05/24/2006,--,,2496110,,-669,,13547,,13230,,20,,13230,,7456,,0.03,,2756,,3335,,
05/25/2006,--,,2490588,,-5522,,12963,,10228,,49,,10228,,7026,,0.01,,2512,,3425,,
05/26/2006,--,,2481552,,-9036,,13271,,8882,,167,,8882,,7993,,0.00,,2003,,3275,,
05/27/2006,--,,2471557,,-9995,,11933,,6982,,88,,6982,,7257,,0.00,,1402,,3274,,
05/28/2006,--,,2460748,,-10809,,12128,,6757,,78,,6757,,7948,,0.00,,841,,3339,,
05/29/2006,--,,2449477,,-11271,,12002,,6408,,88,,6408,,8446,,0.00,,311,,3245,,
05/30/2006,2369.39,,2437597,,-11880,,11800,,5913,,102,,5913,,8648,,0.00,,4,,3148,,
05/31/2006,2368.85,,2428708,,-8889,,10054,,5679,,106,,5679,,6883,,0.00,,0,,3171,,
06/01/2006,2368.40,,2421332,,-7376,,10335,,6712,,96,,6712,,7168,,0.00,,0,,3167,,
06/02/2006,2368.06,,2415759,,-5573,,10616,,7849,,43,,7849,,7470,,0.05,,0,,3146,,
06/03/2006,2367.70,,2409888,,-5871,,10254,,7342,,48,,7342,,7109,,0.00,,0,,3145,,
06/04/2006,2367.43,,2405488,,-4400,,9769,,7647,,96,,7647,,6656,,0.00,,0,,3113,,
06/05/2006,2367.13,,2400599,,-4889,,9370,,7044,,139,,7044,,6257,,0.00,,0,,3113,,
06/06/2006,2366.86,,2396213,,-4386,,8540,,6467,,138,,6467,,5439,,0.00,,0,,3101,,
06/07/2006,2366.58,,2391677,,-4536,,8630,,6491,,148,,6491,,5432,,0.00,,0,,3198,,
06/08/2006,2366.32,,2387466,,-4211,,7543,,5549,,129,,5549,,4339,,0.00,,0,,3204,,
06/09/2006,2365.97,,2381799,,-5667,,7670,,4941,,128,,4941,,4459,,0.00,,0,,3211,,
06/10/2006,2365.54,,2374874,,-6925,,7483,,4125,,133,,4125,,4271,,0.00,,0,,3212,,
06/11/2006,2365.17,,2368915,,-5959,,7454,,4573,,123,,4573,,4240,,0.00,,0,,3214,,
06/12/2006,2364.72,,2361694,,-7221,,7398,,3847,,90,,3847,,4178,,0.00,,0,,3220,,
06/13/2006,2364.29,,2354810,,-6884,,6992,,3624,,103,,3624,,3750,,0.40,,0,,3242,,
06/14/2006,2363.70,,2345393,,-9417,,7475,,2783,,56,,2783,,4227,,0.62,,0,,3248,,
06/15/2006,2363.21,,2337594,,-7799,,7217,,3327,,42,,3327,,4214,,0.01,,0,,3003,,
06/16/2006,2362.78,,2330771,,-6823,,8339,,4988,,89,,4988,,5575,,0.00,,0,,2764,,
06/17/2006,2362.35,,2323968,,-6803,,7788,,4497,,139,,4497,,4434,,0.00,,0,,3354,,
06/18/2006,2361.92,,2317173,,-6795,,7494,,4189,,121,,4189,,4124,,0.00,,0,,3370,,
06/19/2006,2361.64,,2312769,,-4404,,5883,,3797,,134,,3797,,2616,,0.00,,0,,3267,,
06/20/2006,2361.38,,2308680,,-4089,,5985,,4057,,134,,4057,,2755,,0.00,,0,,3230,,
06/21/2006,2361.13,,2304749,,-3931,,5840,,3983,,125,,3983,,1971,,0.00,,0,,3869,,
06/22/2006,2360.92,,2301453,,-3296,,4909,,3376,,129,,3376,,1140,,0.00,,0,,3769,,
06/23/2006,2360.75,,2298796,,-2657,,4927,,3711,,124,,3711,,1038,,0.00,,0,,3889,,
06/24/2006,2360.62,,2296763,,-2033,,4731,,3826,,120,,3826,,974,,0.00,,0,,3757,,
06/25/2006,2360.49,,2294731,,-2032,,4563,,3663,,124,,3663,,968,,0.00,,0,,3595,,
06/26/2006,2360.31,,2291917,,-2814,,4603,,3313,,129,,3313,,914,,0.00,,0,,3689,,
06/27/2006,2360.05,,2287852,,-4065,,5027,,3116,,138,,3116,,1574,,0.00,,0,,3453,,
06/28/2006,2359.84,,2284580,,-3272,,4667,,3118,,101,,3118,,1360,,0.00,,0,,3307,,
06/29/2006,2359.65,,2281624,,-2956,,4191,,2770,,69,,2770,,789,,0.00,,0,,3402,,
06/30/2006,2359.36,,2277112,,-4512,,4165,,2018,,128,,2018,,691,,0.00,,0,,3474,,
07/01/2006,2359.05,,2272288,,-4824,,4275,,1994,,151,,1994,,402,,0.00,,0,,3873,,
07/02/2006,2358.78,,2268099,,-4189,,4017,,2051,,146,,2051,,184,,0.00,,0,,3833,,
07/03/2006,2358.48,,2263447,,-4652,,4069,,1847,,123,,1847,,414,,0.00,,0,,3655,,
07/04/2006,2358.15,,2258330,,-5117,,4012,,1578,,146,,1578,,414,,0.00,,0,,3598,,
07/05/2006,2357.80,,2252914,,-5416,,3876,,1281,,136,,1281,,167,,0.00,,0,,3709,,
07/06/2006,2357.43,,2247196,,--,,3860,,1104,,127,,1104,,0,,0.00,,0,,3860,,
07/07/2006,2357.12,,2242406,,--,,3668,,1376,,123,,1376,,0,,0.00,,0,,3668,,
07/08/2006,2356.87,,2238550,,-3856,,3358,,1509,,95,,1509,,0,,0.00,,0,,3358,,
07/09/2006,2356.63,,2234855,,-3695,,3416,,1680,,127,,1680,,0,,0.00,,0,,3416,,
07/10/2006,2356.28,,2229465,,-5390,,3827,,1232,,122,,1232,,0,,0.00,,0,,3827,,
07/11/2006,2355.95,,2224387,,-5078,,3534,,1092,,118,,1092,,43,,0.00,,0,,3491,,
07/12/2006,2355.66,,2219937,,-4450,,2977,,877,,144,,877,e,0,,0.00,,0,,2977,,
07/13/2006,2355.39,,2215794,,-4143,,3210,,1256,,135,,1256,e,0,,0.00,,0,,3210,,
07/14/2006,2355.11,,2211498,,-4296,,3095,,1069,,140,,1069,,0,,0.00,,0,,3095,,
07/15/2006,2354.90,,2208281,,-3217,,2631,,1158,,149,,1158,,0,,0.00,,0,,2631,,
07/16/2006,2354.61,,2203847,,-4434,,3177,,1086,,144,,1086,,0,,0.00,,0,,3177,,
07/17/2006,2354.36,,2200024,,-3823,,2922,,1121,,126,,1121,,0,,0.00,,0,,2922,,
07/18/2006,2354.20,,2197578,,-2446,,2113,,1019,,139,,1019,,0,,0.00,,0,,2113,,
07/19/2006,2353.96,,2193911,,-3667,,2450,,745,,144,,745,,0,,0.00,,0,,2450,,
07/20/2006,2353.77,,2191016,,-2895,,2385,,1091,,166,,1091,,0,,0.00,,0,,2385,,
07/21/2006,2353.55,,2187664,,-3352,,2325,,787,,152,,787,,0,,0.00,,0,,2325,,
07/22/2006,2353.32,,2184160,,-3504,,2663,,927,,31,,927,,0,,0.00,,0,,2663,,
07/23/2006,2353.09,,2180655,,-3505,,2774,,1155,,148,,1155,,0,,0.00,,0,,2774,,
07/24/2006,2352.84,,2176855,,-3800,,2455,,687,,148,,687,,0,,0.00,,0,,2455,,
07/25/2006,2352.56,,2172604,,-4251,,2920,,933,,156,,933,,0,,0.00,,0,,2920,,
07/26/2006,2352.29,,2168505,,-4099,,2679,,746,,134,,746,,0,,0.00,,0,,2679,,
07/27/2006,2351.97,,2163648,,-4857,,2867,,587,,169,,587,,0,,0.00,,0,,2867,,
07/28/2006,2351.66,,2158958,,-4690,,2518,,309,,156,,309,,0,,0.00,,0,,2518,,
07/29/2006,2351.30,,2153512,,-5446,,2389,,-188,,169,,-188,,0,,0.00,,0,,2389,,
07/30/2006,2351.00,,2148973,,-4539,,2178,,50,,160,,50,,0,,0.00,,0,,2178,,
07/31/2006,2350.57,,2142491,,-6482,,3080,,-55,,133,,-55,,0,,0.00,,0,,3080,,
08/01/2006,2350.25,,2137667,,-4824,,2815,,494,,111,,494,,0,,0.00,,0,,2815,,
08/02/2006,2349.90,,2132396,,-5271,,3099,,553,,111,,553,,0,,0.00,,0,,3099,,
08/03/2006,2349.59,,2127741,,-4655,,2798,,557,,106,,557,,381,,0.00,,0,,2417,,
08/04/2006,2349.27,,2122935,,-4806,,2910,,606,,119,,606,,0,,0.00,,0,,2910,,
08/05/2006,2348.94,,2117983,,-4952,,2810,,458,,145,,458,,0,,0.00,,0,,2810,,
08/06/2006,2348.65,,2113645,,-4338,,2628,,551,,110,,551,,0,,0.00,,0,,2628,,
08/07/2006,2348.25,,2107662,,-5983,,3045,,170,,141,,170,,0,,0.00,,0,,3045,,
08/08/2006,2347.90,,2102432,,-5230,,2755,,197,,79,,197,,0,,0.00,,0,,2755,,
08/09/2006,2347.64,,2098558,,-3874,,2462,,623,,114,,623,,0,,0.00,,0,,2462,,
08/10/2006,2347.37,,2094536,,-4022,,2367,,453,,114,,453,,0,,0.00,,0,,2367,,
08/11/2006,2347.03,,2089470,,-5066,,2853,,435,,136,,435,,0,,0.00,,0,,2853,,
08/12/2006,2346.69,,2084423,,-5047,,2751,,294,,87,,294,,0,,0.00,,0,,2751,,
08/13/2006,2346.35,,2079378,,-5045,,2775,,406,,174,,406,,0,,0.00,,0,,2775,,
08/14/2006,2345.93,,2073149,,-6229,,3215,,210,,135,,210,,0,,0.00,,0,,3215,,
08/15/2006,2345.60,,2068272,,-4877,,2535,,206,,130,,206,,0,,0.00,,0,,2535,,
08/16/2006,2345.24,,2062951,,-5321,,2680,,119,,122,,119,,0,,0.00,,0,,2680,,
08/17/2006,2344.83,,2056902,,-6049,,3134,,197,,113,,197,,0,,0.00,,0,,3134,,
08/18/2006,2344.50,,2052044,,-4858,,2793,,457,,113,,457,,0,,0.00,,0,,2793,,
08/19/2006,2344.19,,2047481,,-4563,,2634,,446,,112,,446,,0,,0.00,,0,,2634,,
08/20/2006,2343.83,,2042192,,-5289,,2807,,253,,112,,253,,0,,0.00,,0,,2807,,
08/21/2006,2343.46,,2036767,,-5425,,2696,,60,,99,,60,,0,,0.00,,0,,2696,,
08/22/2006,2343.04,,2030609,,-6158,,3134,,145,,116,,145,,0,,0.00,,0,,3134,,
08/23/2006,2342.66,,2025059,,-5550,,2942,,260,,116,,260,,0,,0.00,,0,,2942,,
08/24/2006,2342.30,,2019802,,-5257,,2723,,176,,103,,176,e,0,,0.00,,0,,2723,,
08/25/2006,2341.96,,2014840,,-4962,,2831,,436,,107,,436,e,0,,0.00,,0,,2831,,
08/26/2006,2341.59,,2009460,,-5380,,2907,,306,,111,,306,,0,,0.00,,0,,2907,,
08/27/2006,2341.22,,2004079,,-5381,,2937,,352,,128,,352,,0,,0.00,,0,,2937,,
08/28/2006,2340.79,,1997838,,-6241,,3289,,267,,124,,267,,0,,0.00,,0,,3289,,
08/29/2006,2340.33,,1991176,,-6662,,3169,,-58,,132,,-58,,0,,0.00,,0,,3169,,
08/30/2006,2339.92,,1985243,,-5933,,2906,,38,,123,,38,,0,,0.00,,0,,2906,,
08/31/2006,2339.59,,1980485,,-4758,,2408,,141,,132,,141,,0,,0.00,,0,,2408,,
09/01/2006,2339.13,,1973854,,-6631,,3494,,253,,102,,253,,0,,0.00,,0,,3494,,
09/02/2006,2338.73,,1968108,,-5746,,3028,,245,,114,,245,,0,,0.00,,0,,3028,,
09/03/2006,2338.37,,1962945,,-5163,,2739,,258,,122,,258,,0,,0.00,,0,,2739,,
09/04/2006,2337.99,,1957495,,-5450,,2916,,290,,122,,290,,0,,0.00,,0,,2916,,
09/05/2006,2337.59,,1951788,,-5707,,2815,,47,,109,,47,,0,,0.00,,0,,2815,,
09/06/2006,2337.10,,1944797,,-6991,,3669,,253,,109,,253,,3,,0.00,,0,,3666,,
09/07/2006,2336.70,,1939112,,-5685,,3248,,482,,100,,482,,108,,0.00,,0,,3140,,
09/08/2006,2336.27,,1933009,,-6103,,2941,,-48,,88,,-48,,0,,0.00,,0,,2941,,
09/09/2006,2335.84,,1926918,,-6091,,3023,,35,,83,,35,,0,,0.00,,0,,3023,,
09/10/2006,2335.41,,1920847,,-6071,,3111,,129,,79,,129,,0,,0.00,,0,,3111,,
09/11/2006,2335.05,,1915764,,-5083,,2899,,423,,87,,423,,0,,0.00,,0,,2899,,
09/12/2006,2334.64,,1910001,,-5763,,3193,,358,,70,,358,,0,,0.00,,0,,3193,,
09/13/2006,2334.18,,1903540,,-6461,,3369,,190,,78,,190,,0,,0.00,,0,,3369,,
09/14/2006,2333.60,,1895423,,-8117,,3502,,-508,,82,,-508,,0,,0.00,,0,,3502,,
09/15/2006,2333.09,,1888297,,-7126,,3139,,-343,,111,,-343,,0,,0.00,,0,,3139,,
09/16/2006,2332.63,,1881898,,-6399,,3140,,-21,,65,,-21,,0,,0.00,,0,,3140,,
09/17/2006,2332.21,,1876061,,-5837,,3198,,308,,53,,308,,0,,0.00,,0,,3198,,
09/18/2006,2331.80,,1870377,,-5684,,3036,,235,,65,,235,,0,,0.00,,0,,3036,,
09/19/2006,2331.34,,1864018,,-6359,,3277,,120,,49,,120,,0,,0.00,,0,,3277,,
09/20/2006,2330.83,,1856979,,-7039,,3362,,-106,,81,,-106,,0,,0.00,,0,,3362,,
09/21/2006,2330.40,,1851065,,-5914,,3289,,364,,57,,364,,0,,0.00,,0,,3289,,
09/22/2006,2329.88,,1843922,,-7143,,3425,,-95,,81,,-95,,0,,0.00,,0,,3425,,
09/23/2006,2329.43,,1837764,,-6158,,3195,,191,,101,,191,,0,,0.00,,0,,3195,,
09/24/2006,2329.01,,1832016,,-5748,,2965,,171,,104,,171,,0,,0.00,,0,,2965,,
09/25/2006,2328.58,,1826157,,-5859,,3068,,182,,68,,182,,0,,0.00,,0,,3068,,
09/26/2006,2328.11,,1819753,,-6404,,3444,,271,,56,,271,,0,,0.00,,0,,3444,,
09/27/2006,2327.61,,1812964,,-6789,,3505,,154,,72,,154,,0,,0.00,,0,,3505,,
09/28/2006,2327.19,,1807266,,-5698,,3049,,248,,72,,248,,0,,0.00,,0,,3049,,
09/29/2006,2326.75,,1801313,,-5953,,3164,,235,,72,,235,,0,,0.00,,0,,3164,,
09/30/2006,2326.28,,1794965,,-6348,,3248,,127,,79,,127,,0,,0.00,,0,,3248,,
10/01/2006,2325.81,,1788630,,-6335,,3095,,-20,,79,,-20,,0,,0.00,,0,,3095,,
10/02/2006,2325.78,,1788226,,-404,,277,,148,,75,,148,,0,,0.00,,0,,277,,
10/03/2006,2325.68,,1786882,,-1344,,592,,-27,,59,,-27,,592,,0.00,,0,,0,,
10/04/2006,2325.61,,1785941,,-941,,486,,67,,55,,67,,486,,0.01,,0,,0,,
10/05/2006,2325.55,,1785134,,-807,,452,,45,,0,,45,,452,,0.06,,0,,0,,
10/06/2006,2325.49,,1784328,,-806,,523,,160,,43,,160,,523,,0.01,,0,,0,,
10/07/2006,2325.44,,1783655,,-673,,363,,36,,12,,36,,363,,0.00,,0,,0,,
10/08/2006,2325.37,,1782714,,-941,,527,,53,,0,,53,,527,,0.00,,0,,0,,
10/09/2006,2325.33,,1782177,,-537,,372,,156,,55,,156,,372,,0.00,,0,,0,,
10/10/2006,2325.26,,1781235,,-942,,419,,15,,71,,15,,419,,0.00,,0,,0,,
10/11/2006,2325.18,,1780160,,-1075,,427,,-56,,59,,-56,,427,,0.00,,0,,0,,
10/12/2006,2325.08,,1778816,,-1344,,703,,80,,55,,80,,615,,0.00,,0,,88,,
10/13/2006,2325.04,,1778278,,-538,,409,,181,,43,,181,,0,,0.00,,0,,409,,
10/14/2006,2324.98,,1777472,,-806,,520,,173,,59,,173,,0,,0.00,,0,,520,,
10/15/2006,2324.92,,1776669,,-803,,395,,37,,47,,37,,0,,0.00,,0,,395,,
10/16/2006,2324.83,,1775465,,-1204,,445,,-150,,12,,-150,,0,,0.13,,0,,445,,
10/17/2006,2324.81,,1775197,,-268,,372,,292,,55,,292,,0,,0.00,,0,,372,,
10/18/2006,2324.71,,1773858,,-1339,,678,,46,,43,,46,,0,,0.00,,0,,678,,
10/19/2006,2324.63,,1772788,,-1070,,712,,205,,32,,205,,0,,0.00,,0,,712,,
10/20/2006,2324.55,,1771717,,-1071,,797,,289,,32,,289,,0,,0.00,,0,,797,,
10/21/2006,2324.44,,1770244,,-1473,,822,,142,,63,,142,,0,,0.00,,0,,822,,
10/22/2006,2324.34,,1768906,,-1338,,717,,81,,39,,81,,0,,0.00,,0,,717,,
10/23/2006,2324.25,,1767701,,-1205,,703,,126,,31,,126,,0,,0.00,,0,,703,,
10/24/2006,2324.15,,1766363,,-1338,,748,,108,,35,,108,,0,,0.00,,0,,748,,
10/25/2006,2324.05,,1765024,,-1339,,579,,-57,,39,,-57,,0,,0.00,,0,,579,,
10/26/2006,2323.96,,1763822,,-1202,,701,,130,,35,,130,,0,,0.00,,0,,701,,
10/27/2006,2323.87,,1762623,,-1199,,676,,107,,35,,107,,0,,0.00,,0,,676,,
10/28/2006,2323.78,,1761424,,-1199,,858,,285,,31,,285,,0,,0.00,,0,,858,,
10/29/2006,2323.67,,1759958,,-1466,,798,,98,,39,,98,,0,,0.00,,0,,798,,
10/30/2006,2323.58,,1758759,,-1199,,699,,126,,31,,126,,0,,0.00,,0,,699,,
10/31/2006,2323.51,,1757826,,-933,,671,,232,,31,,232,,0,,0.00,,0,,671,,
11/01/2006,2323.43,,1756760,,-1066,,559,,46,,24,,46,,0,,0.00,,0,,559,,
11/02/2006,2323.42,,1756627,,-133,,661,,594,,0,,594,,0,,0.24,,0,,661,,
11/03/2006,2323.46,,1757160,,533,,596,,881,,16,,881,,0,,0.25,,0,,596,,
11/04/2006,2323.43,,1756760,,-400,,662,,460,,0,,460,,0,,0.45,,0,,662,,
11/05/2006,2323.39,,1756227,,-533,,739,,494,,24,,494,,0,,0.01,,0,,739,,
11/06/2006,2323.32,,1755295,,-932,,775,,309,,4,,309,,0,,0.00,,0,,775,,
11/07/2006,2323.24,,1754229,,-1066,,700,,183,,20,,183,,0,,0.00,,0,,700,,
11/08/2006,2323.15,,1753030,,-1199,,711,,134,,27,,134,,0,,0.06,,0,,711,,
11/09/2006,2323.06,,1751830,,-1200,,688,,110,,27,,110,,0,,0.01,,0,,688,,
11/10/2006,2322.99,,1750898,,-932,,656,,206,,20,,206,,0,,0.00,,0,,656,,
11/11/2006,2322.95,,1750368,,-530,,644,,389,,12,,389,,0,,0.44,,0,,644,,
11/12/2006,2322.95,,1750368,,0,,836,,844,,8,,844,,0,,0.00,,0,,836,,
11/13/2006,2322.97,,1750633,,265,,1061,,1203,,8,,1203,,0,,1.43,,0,,1061,,
11/14/2006,2322.82,,1748643,,-1990,,1763,,760,,0,,760,,0,,0.51,,0,,1763,,
11/15/2006,2322.75,,1747715,,-928,,1278,,830,,20,,830,,0,,0.00,,0,,1278,,
11/16/2006,2322.91,,1749837,,2122,,538,,1612,,4,,1612,,0,,0.67,,0,,538,,
11/17/2006,2322.95,,1750368,,531,,692,,964,,4,,964,,0,,0.00,,0,,692,,
11/18/2006,2322.91,,1749837,,-531,,694,,438,,12,,438,,0,,0.00,,0,,694,,
11/19/2006,2322.89,,1749572,,-265,,669,,547,,12,,547,,0,,0.00,,0,,669,,
11/20/2006,2322.98,,1750766,,1194,,660,,1266,,4,,1266,,1,,0.17,,0,,659,,
11/21/2006,2323.01,,1751164,,398,,660,,873,,12,,873,,0,,0.01,,0,,660,,
11/22/2006,2323.03,,1751431,,267,,668,,815,,12,,815,,0,,0.31,,0,,668,,
11/23/2006,2323.01,,1751164,,-267,,654,,519,,0,,519,,0,,0.27,,0,,654,,
11/24/2006,2322.99,,1750898,,-266,,630,,512,,16,,512,,0,,0.00,,0,,630,,
11/25/2006,2322.94,,1750235,,-663,,640,,314,,8,,314,,0,,0.00,,0,,640,,
11/26/2006,2323.00,,1751031,,796,,705,,1114,,8,,1114,,0,,0.06,,0,,705,,
11/27/2006,2322.97,,1750633,,-398,,659,,470,,12,,470,,0,,0.63,,0,,659,,
11/28/2006,2322.93,,1750102,,-531,,624,,376,,20,,376,,0,,0.00,,0,,624,,
11/29/2006,2322.88,,1749439,,-663,,634,,308,,8,,308,,0,,0.00,,0,,634,,
11/30/2006,2322.84,,1748909,,-530,,662,,411,,16,,411,,0,,0.00,,0,,662,,
12/01/2006,2322.80,,1748378,,-531,,689,,425,,4,,425,,0,,0.00,,0,,689,,
12/02/2006,2322.74,,1747582,,-796,,693,,300,,8,,300,,0,,0.00,,0,,693,,
12/03/2006,2322.70,,1747052,,-530,,667,,412,,12,,412,,0,,0.00,,0,,667,,
12/04/2006,2322.65,,1746388,,-664,,624,,293,,4,,293,,0,,0.00,,0,,624,,
12/05/2006,2322.61,,1745858,,-530,,634,,375,,8,,375,,0,,0.00,,0,,634,,
12/06/2006,2322.56,,1745194,,-664,,657,,326,,4,,326,,0,,0.00,,0,,657,,
12/07/2006,2322.53,,1744796,,-398,,690,,493,,4,,493,,0,,0.00,,0,,690,,
12/08/2006,2322.49,,1744266,,-530,,650,,383,,0,,383,,0,,0.00,,0,,650,,
12/09/2006,2322.54,,1744929,,663,,541,,895,,20,,895,,0,,0.41,,0,,541,,
12/10/2006,2322.66,,1746521,,1592,,650,,1457,,4,,1457,,0,,0.37,,0,,650,,
12/11/2006,2322.90,,1749705,,3184,,489,,2106,,12,,2106,,0,,0.20,,0,,489,,
12/12/2006,2323.16,,1753163,,3458,,645,,2411,,23,,2411,,0,,1.48,,0,,645,,
12/13/2006,2323.85,,1762356,,9193,,481,,5128,,12,,5128,,0,,1.44,,0,,481,,
12/14/2006,2324.58,,1772118,,9762,,469,,5391,,0,,5391,,0,,0.38,,0,,469,,
12/15/2006,2325.10,,1779084,,6966,,1060,,4584,,12,,4584,,0,,0.11,,0,,1060,,
12/16/2006,2325.24,,1780967,,1883,,1232,,2185,,4,,2185,,0,,0.00,,0,,1232,,
12/17/2006,2325.31,,1781908,,941,,1230,,1724,,20,,1724,,0,,0.00,,0,,1230,,
12/18/2006,2325.33,,1782177,,269,,1051,,1207,,20,,1207,,0,,0.00,,0,,1051,,
12/19/2006,2325.32,,1782042,,-135,,1233,,1185,,20,,1185,,0,,0.00,,0,,1233,,
12/20/2006,2325.28,,1781504,,-538,,1223,,952,,0,,952,,0,,0.00,,0,,1223,,
12/21/2006,2325.28,,1781504,,0,,1186,,1186,,0,,1186,,0,,0.41,,0,,1186,,
12/22/2006,2325.23,,1780832,,-672,,1057,,718,,0,,718,,0,,0.12,,0,,1057,,
12/23/2006,2325.20,,1780429,,-403,,1176,,977,,4,,977,,0,,0.05,,0,,1176,,
12/24/2006,2325.15,,1779757,,-672,,1293,,958,,4,,958,,0,,0.07,,0,,1293,,
12/25/2006,2325.17,,1780025,,268,,1191,,1326,,0,,1326,,0,,0.07,,0,,1191,,
12/26/2006,2325.43,,1783521,,3496,,1130,,2901,,8,,2901,,0,,0.26,,0,,1130,,
12/27/2006,2325.62,,1786075,,2554,,1089,,2385,,8,,2385,,0,,1.12,,0,,1089,,
12/28/2006,2325.68,,1786882,,--,,1267,,1674,,0,,1674,,0,,0.00,,0,,1267,,
12/29/2006,2325.67,,1786747,,-135,,1267,,1199,,0,,1199,,0,,0.00,,0,,1267,,
12/30/2006,2325.63,,1786210,,-537,,1329,,1074,,16,,1074,,0,,0.00,,0,,1329,,
12/31/2006,2325.60,,1785806,,-404,,1234,,1062,,32,,1062,,0,,0.01,,0,,1234,,
01/01/2007,2325.61,,1785941,,135,,786,,886,,32,,886,,0,,0.01,,0,,786,,
01/02/2007,2325.62,,1786075,,134,,819,,891,,4,,891,,0,,0.00,,0,,819,,
01/03/2007,2325.90,,1789840,,3765,,820,,2722,,4,,2722,,0,,0.00,,0,,820,,
01/04/2007,2326.19,,1793750,,3910,,838,,2809,,0,,2809,,0,,0.77,,0,,838,,
01/05/2007,2326.32,,1795506,,1756,,920,,1805,,0,,1805,,0,,0.00,,0,,920,,
01/06/2007,2326.43,,1796991,,1485,,834,,1583,,0,,1583,,0,,0.00,,0,,834,,
01/07/2007,2326.51,,1798072,,1081,,721,,1282,,16,,1282,,0,,0.00,,0,,721,,
01/08/2007,2326.57,,1798882,,810,,821,,1241,,12,,1241,,0,,0.00,,0,,821,,
01/09/2007,2326.61,,1799422,,540,,840,,1112,,0,,1112,,0,,0.00,,0,,840,,
01/10/2007,2326.63,,1799692,,270,,863,,1003,,4,,1003,,0,,0.00,,0,,863,,
01/11/2007,2326.66,,1800097,,405,,845,,1049,,0,,1049,,0,,0.00,,0,,845,,
01/12/2007,2326.64,,1799827,,-270,,776,,640,,0,,640,,0,,0.00,,0,,776,,
01/13/2007,2326.65,,1799962,,135,,783,,851,,0,,851,,0,,0.00,,0,,783,,
01/14/2007,2326.67,,1800232,,270,,814,,950,,0,,950,,0,,0.00,,0,,814,,
01/15/2007,2326.65,,1799962,,-270,,764,,628,,0,,628,,0,,0.00,,0,,764,,
01/16/2007,2326.64,,1799827,,-135,,834,,766,,0,,766,,0,,0.00,,0,,834,,
01/17/2007,2326.59,,1799152,,-675,,919,,579,,0,,579,,0,,0.00,,0,,919,,
01/18/2007,2326.57,,1798882,,-270,,780,,644,,0,,644,,0,,0.00,,0,,780,,
01/19/2007,2326.57,,1798882,,0,,609,,609,,0,,609,,0,,0.00,,0,,609,,
01/20/2007,2326.56,,1798747,,-135,,578,,510,,0,,510,,0,,0.00,,0,,578,,
01/21/2007,2326.60,,1799287,,540,,429,,701,,0,,701,,0,,0.00,,0,,429,,
01/22/2007,2326.59,,1799152,,-135,,634,,566,,0,,566,,0,,0.00,,0,,634,,
01/23/2007,2326.60,,1799287,,135,,510,,654,,76,,654,,0,,0.00,,0,,510,,
01/24/2007,2326.62,,1799557,,270,,496,,660,,28,,660,,0,,0.00,,0,,496,,
01/25/2007,2326.63,,1799692,,135,,451,,519,,0,,519,,0,,0.00,,0,,451,,
01/26/2007,2326.64,,1799827,,135,,454,,530,,8,,530,,0,,0.00,,0,,454,,
01/27/2007,2326.64,,1799827,,0,,410,,410,,0,,410,,0,,0.00,,0,,410,,
01/28/2007,2326.64,,1799827,,0,,518,,562,,44,,562,,0,,0.00,,0,,518,,
01/29/2007,2326.62,,1799557,,-270,,546,,410,,0,,410,,0,,0.00,,0,,546,,
01/30/2007,2326.66,,1800097,,540,,275,,563,,16,,563,,0,,0.00,,0,,275,,
01/31/2007,2326.69,,1800502,,405,,200,,420,,16,,420,,0,,0.00,,0,,200,,
02/01/2007,2326.71,,1800773,,271,,392,,545,,16,,545,,0,,0.00,,0,,392,,
02/02/2007,2326.69,,1800502,,-271,,570,,449,,16,,449,,0,,0.00,,0,,570,,
02/03/2007,2326.73,,1801043,,541,,275,,560,,12,,560,,0,,0.00,,0,,275,,
02/04/2007,2326.78,,1801718,,675,,246,,614,,28,,614,,0,,0.05,,0,,246,,
02/05/2007,2326.81,,1802123,,405,,461,,681,,16,,681,,0,,0.00,,0,,461,,
02/06/2007,2326.80,,1801988,,-135,,481,,425,,12,,425,,0,,0.00,,0,,481,,
02/07/2007,2326.92,,1803609,,1621,,353,,1190,,20,,1190,,0,,0.02,,0,,353,,
02/08/2007,2327.22,,1807673,,4064,,176,,2225,,0,,2225,,0,,0.25,,0,,176,,
02/09/2007,2327.49,,1811336,,3663,,228,,2075,,0,,2075,,0,,0.00,,0,,228,,
02/10/2007,2328.37,,1823295,,11959,,237,,6266,,0,,6266,,0,,0.40,,0,,237,,
02/11/2007,2329.26,,1835437,,12142,,228,,6350,,0,,6350,,0,,0.56,,0,,228,,
02/12/2007,2329.78,,1842553,,7116,,210,,3830,,32,,3830,,0,,0.02,,0,,210,,
02/13/2007,2330.15,,1847627,,5074,,210,,2768,,0,,2768,,0,,0.04,,0,,210,,
