Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,
08/17/2004,566.49,,195380,,137,,356,,427,,0.00,,
08/18/2004,566.01,,194330,,-1062,,356,,67,,0.00,,
08/19/2004,--,,194080,,--,,586,,534,,0.00,,
08/20/2004,565.77,,193800,,-292,,653,,521,,0.00,,
08/21/2004,565.66,,193560,,-241,,655,,241,,0.00,,
08/22/2004,565.74,,193730,,188,,655,,446,,0.00,,
08/23/2004,565.91,,194110,,373,,356,,552,,0.00,,
08/24/2004,566.06,,194440,,314,,356,,527,,0.00,,
08/25/2004,565.97,,194240,,-206,,355,,498,,0.00,,
08/26/2004,565.79,,193840,,-400,,592,,461,,0.00,,
08/27/2004,565.63,,193510,,-346,,655,,447,,0.00,,
08/28/2004,565.50,,193250,,-289,,645,,482,,0.00,,
08/29/2004,565.62,,193470,,263,,655,,471,,0.00,,
08/30/2004,565.63,,193490,,24,,356,,371,,0.00,,
08/31/2004,565.39,,192970,,-526,,355,,50,,0.00,,
09/01/2004,565.18,,192510,,-457,,334,,80,,0.00,,
09/02/2004,565.41,,193010,,507,,303,,560,,0.00,,
09/03/2004,565.55,,193320,,300,,303,,465,,0.00,,
09/04/2004,565.72,,193650,,368,,303,,475,,0.00,,
09/05/2004,565.98,,194260,,587,,304,,615,,0.00,,
09/06/2004,566.16,,194700,,397,,304,,530,,0.00,,
09/07/2004,566.32,,195010,,312,,304,,465,,0.00,,
09/08/2004,566.27,,194900,,-104,,304,,495,,0.00,,
09/09/2004,566.20,,194720,,--,,544,,522,,0.00,,
09/10/2004,566.15,,194630,,-84,,607,,567,,0.00,,
09/11/2004,566.04,,194390,,-233,,606,,493,,0.00,,
09/12/2004,566.20,,194740,,345,,607,,486,,0.00,,
09/13/2004,566.37,,195120,,376,,305,,501,,0.00,,
09/14/2004,566.58,,195580,,453,,--,,541,,0.00,,
09/15/2004,566.50,,195400,,-166,,305,,466,,0.00,,
09/16/2004,566.43,,195250,,-150,,551,,544,,0.00,,
09/17/2004,566.33,,195030,,-212,,614,,464,,0.00,,
09/18/2004,566.21,,194770,,-269,,614,,446,,0.00,,
09/19/2004,566.50,,195400,,645,,614,,625,,0.51,,
09/20/2004,566.75,,195870,,549,,305,,546,,0.00,,
09/21/2004,--,,195490,,--,,305,,121,,0.00,,
09/22/2004,--,,194520,,--,,--,,77,,0.00,,
09/23/2004,565.58,,193380,,-1131,,--,,59,,0.00,,
09/24/2004,565.20,,192570,,-841,,624,,225,,0.00,,
09/25/2004,565.11,,192350,,-184,,624,,530,,0.00,,
09/26/2004,--,,192290,,--,,635,,592,,0.00,,
09/27/2004,--,,192050,,--,,617,,522,,0.00,,
09/28/2004,564.88,,191850,,-196,,637,,536,,0.00,,
09/29/2004,564.83,,191740,,-100,,631,,615,,0.00,,
09/30/2004,564.69,,191440,,-307,,665,,479,,0.00,,
10/01/2004,564.63,,191290,,-137,,617,,531,,0.00,,
10/02/2004,564.54,,191110,,-183,,600,,516,,0.00,,
10/03/2004,564.53,,191090,,-26,,601,,581,,0.00,,
10/04/2004,564.24,,190480,,-629,,586,,563,,0.00,,
10/05/2004,563.82,,189570,,-933,,586,,415,,0.00,,
10/06/2004,563.36,,188560,,-1017,,865,,366,,0.00,,
10/07/2004,562.95,,187670,,-896,,867,,426,,0.00,,
10/08/2004,562.55,,186810,,-862,,866,,440,,0.00,,
10/09/2004,562.20,,186060,,-749,,866,,495,,0.03,,
10/10/2004,562.11,,185870,,-179,,866,,496,,0.00,,
10/11/2004,561.91,,185440,,-440,,585,,463,,0.00,,
10/12/2004,561.39,,184332,,-1108,,674,,91,,0.00,,
10/13/2004,560.61,,182700,,-1645,,635,,46,,0.00,,
10/14/2004,559.81,,180997,,-1703,,862,,420,,--,,
10/15/2004,559.03,,179380,,-1643,,868,,67,,0.00,,
10/16/2004,558.25,,177730,,-1610,,862,,48,,0.00,,
10/17/2004,557.82,,176840,,-905,,868,,164,,0.84,,
10/18/2004,557.14,,175440,,-1404,,885,r,184,,0.00,,
10/19/2004,553.10,,173530,,-1910,r,862,r,-94,,1.22,,
10/20/2004,556.17,r,173450,,-80,r,643,r,602,,0.44,,
10/21/2004,555.79,r,172670,,-780,r,643,r,253,,0.00,,
10/22/2004,555.24,r,171550,,-1120,r,634,r,73,,0.15,r,
10/23/2004,554.69,r,170440,,-1110,r,634,r,79,,0.04,r,
10/24/2004,554.16,r,169370,,-1070,r,588,r,53,,0.00,,
10/25/2004,553.61,r,168260,,-1110,r,650,r,94,,0.00,,
10/26/2004,553.33,r,167700,,-560,r,642,r,362,,1.01,,
10/27/2004,552.97,r,166990,,-710,r,641,r,286,,0.00,,
10/28/2004,552.54,r,166130,,-860,r,642,r,212,,0.00,,
10/29/2004,552.13,r,165320,,-810,r,561,r,156,,0.00,,
10/30/2004,551.73,r,164520,,-800,r,559,r,159,,0.00,,
10/31/2004,551.28,r,163640,,-880,r,559,r,119,,0.00,,
11/01/2004,550.83,r,162750,,-890,r,571,r,126,,0.00,,
11/02/2004,550.45,r,162010,,-740,r,559,r,189,,0.00,,
11/03/2004,550.24,r,161600,,-410,r,559,r,354,,1.10,,
11/04/2004,550.28,r,161680,,80,r,310,r,350,,0.08,r,
11/05/2004,550.60,,162280,,600,r,296,r,596,,0.00,,
11/06/2004,550.92,,162930,,623,,280,,621,,0.00,,
11/07/2004,551.21,,163500,,579,,290,,581,,0.00,,
11/08/2004,551.52,,164110,,610,,290,,601,,0.00,,
11/09/2004,551.84,,164740,,631,,290,,612,,0.00,,
11/10/2004,552.13,,165320,,571,,291,,587,,0.20,,
11/11/2004,552.56,,166170,,855,,291,,723,,0.32,,
11/12/2004,552.91,,166870,,693,,291,,648,,0.00,,
11/13/2004,553.26,,167560,,699,,292,,643,,0.00,,
11/14/2004,553.59,,168220,,676,,292,,628,,0.00,,
11/15/2004,553.85,,168750,,530,,292,,563,,0.00,,
11/16/2004,554.09,,169230,,489,,292,,539,,0.00,,
11/17/2004,554.39,,169830,,600,,292,,606,,0.00,,
11/18/2004,554.64,,170360,,514,,301,,581,,0.00,,
11/19/2004,554.92,,170900,,535,,311,,570,,0.00,,
11/20/2004,555.23,,171530,,626,,295,,615,,0.00,,
11/21/2004,555.35,,171830,,253,,294,,450,,0.00,,
11/22/2004,554.92,,170940,,-935,,293,,159,,0.00,,
11/23/2004,554.77,,170590,,-346,,598,,586,,0.00,,
11/24/2004,554.68,,170440,,-181,,662,,600,,0.00,,
11/25/2004,554.74,,170540,,124,,674,,604,,0.00,,
11/26/2004,554.68,,170420,,-124,,549,,603,,0.30,,
11/27/2004,554.66,,170380,,-28,,--,,647,,0.05,,
11/28/2004,554.73,,170520,,128,,661,,623,,0.00,,
11/29/2004,554.64,,170330,,-176,,548,,571,,0.00,,
11/30/2004,554.56,,170170,,-162,,661,,586,,0.00,,
12/01/2004,554.46,,169970,,-191,,661,,567,,0.00,,
12/02/2004,554.21,,169470,,-506,,661,,417,,0.00,,
12/03/2004,554.22,,169490,,20,,662,,679,,0.00,,
12/04/2004,554.16,,169460,e,-30,,663,,609,,0.00,,
12/05/2004,554.19,,169430,,-30,,663,,584,,0.00,,
12/06/2004,554.01,,169070,,-368,,548,,420,,0.05,,
12/07/2004,553.91,,168870,,-196,,595,,500,,0.58,,
12/08/2004,554.16,,169370,,494,,595,,849,,0.76,,
12/09/2004,554.31,,169670,,307,,594,,750,,0.00,,
12/10/2004,554.51,,170070,,397,,595,,800,,0.00,,
12/11/2004,554.64,,170330,,277,,580,,730,,0.00,,
12/12/2004,554.81,,170680,,338,,595,,728,,0.00,,
12/13/2004,554.92,,170880,,215,,--,,700,,0.00,,
12/14/2004,--,,171160,,--,,595,,741,,0.00,,
12/15/2004,555.18,,171430,,271,,595,,720,,0.00,,
12/16/2004,555.35,,171770,,344,,581,,724,,0.00,,
12/17/2004,555.50,,172080,,310,,549,,712,,0.00,,
12/18/2004,555.58,,172240,,155,,502,,635,,0.00,,
12/19/2004,555.68,,172510,,216,,503,,643,,0.00,,
12/20/2004,555.46,,172000,,-520,,504,,663,,0.00,,
12/21/2004,555.18,,171430,,-569,,891,,608,,0.00,,
12/22/2004,554.75,,170560,,-872,,1050,,617,,0.00,,
12/23/2004,554.40,,169850,,-706,,884,,532,,0.00,,
12/24/2004,554.11,,169270,,-579,,881,,593,,0.00,,
12/25/2004,554.22,,169490,,213,,510,,623,,0.00,,
12/26/2004,554.26,,169570,,89,,--,,567,,0.00,,
12/27/2004,554.01,,169062,,-508,,789,,783,,0.00,,
12/28/2004,553.94,,168890,,-124,,791,,693,,0.00,,
12/29/2004,553.81,,168662,,-228,,827,,748,,--,,
12/30/2004,554.04,,169126,,464,,790,,730,,--,,
12/31/2004,555.09,,171240,,2114,,791,,1328,,--,,
01/01/2005,556.01,,173112,,1872,,509,,1189,,--,,
01/02/2005,556.53,,174178,,1066,,509,,1082,,--,,
01/03/2005,556.68,,174490,,308,,786,,943,,0.00,,
01/04/2005,556.68,,174490,,-4,,784,,786,,0.00,,
01/05/2005,556.77,,174680,,184,,739,,836,,0.00,,
01/06/2005,556.56,,174240,,-440,,1125,,906,,0.00,,
01/07/2005,556.51,,174160,,-103,,1127,,1092,,0.38,,
01/08/2005,557.64,,176470,,2334,,1131,,2290,,0.65,,
01/09/2005,559.36,,180030,,3586,,525,,2309,,0.34,,
01/10/2005,560.61,,184800,,3687,,1183,,3568,,0.84,,
01/11/2005,562.58,,186880,,2085,,1159,,2201,,0.54,,
01/12/2005,563.04,,187870,,977,,1417,,1915,,0.00,,
01/13/2005,563.07,,187930,,65,,1500,,1533,,0.00,,
01/14/2005,562.83,,187420,,-522,,1503,,1250,,0.00,,
01/15/2005,562.52,,186790,,-659,,1505,,1193,,0.00,,
01/16/2005,--,,186060,,--,,1508,,1146,,0.04,,
01/17/2005,561.82,,185250,,--,,--,,1109,,0.00,,
01/18/2005,561.47,,184510,,-743,,1484,,1117,,0.00,,
01/19/2005,561.03,,183570,,-942,,1522,,1054,,0.00,,
01/20/2005,560.66,,182790,,-789,,1463,,1075,,0.00,,
01/21/2005,560.40,,182260,,-552,,1394,,1131,,0.01,,
01/22/2005,560.13,,181670,,-581,,--,,1103,,0.00,,
01/23/2005,559.84,,181060,,-606,,1397,,1094,,0.01,,
01/24/2005,559.51,,180360,,-690,,1426,,1052,,0.01,,
01/25/2005,559.21,,179743,,-617,,1437,,1199,,--,,
01/26/2005,--,,179380,,--,,1448,,1224,,1.03,,
01/27/2005,559.09,,179490,,104,,1448,,1459,,0.00,,
01/28/2005,559.54,,180430,,947,,1436,,1909,,0.40,,
01/29/2005,559.70,,180760,,326,,1425,,1594,,0.00,,
01/30/2005,559.58,,180530,,-259,,1425,,1313,,0.00,,
01/31/2005,559.46,,180260,,-277,,1426,,1247,,0.00,,
02/01/2005,559.18,,179670,,-580,,1427,,1087,,0.00,,
02/02/2005,558.91,,179130,,-566,,1429,,1161,,0.00,,
02/03/2005,558.57,,178400,,-729,,1435,,1073,,0.00,,
02/04/2005,558.08,,177380,,-1009,,1517,,1010,,0.00,,
02/05/2005,557.67,,176533,,-858,,1524,,1181,,--,,
02/06/2005,557.21,,175589,,-944,,1441,,1132,,--,,
02/07/2005,556.91,,174960,,-632,,1444,,1116,,0.41,,
02/08/2005,556.53,,174140,,-782,,1449,,1038,,0.00,,
02/09/2005,556.19,,173490,,-655,,1448,,1125,,0.00,,
02/10/2005,555.88,,172859,,-631,,1449,,1231,,--,,
02/11/2005,555.56,,172200,,-653,,1451,,1129,,0.14,,
02/12/2005,555.21,,171490,,-714,,1453,,1100,,0.02,,
02/13/2005,555.29,,171670,,156,,1058,,1150,,0.00,,
02/14/2005,555.16,,171390,,-280,,1245,,1107,,0.06,,
02/15/2005,555.13,,171329,,-61,,1253,,1187,,--,,
02/16/2005,555.32,,171710,,380,,1281,,1482,,0.41,,
02/17/2005,555.68,,172420,,741,,1281,,1638,,0.00,,
02/18/2005,556.09,,173280,,842,,1278,,1711,,0.21,,
02/19/2005,556.40,,173920,,627,,1277,,1599,,0.24,,
02/20/2005,557.49,,176120,,2240,,1037,,2139,,0.21,,
02/21/2005,558.34,,177920,,1763,,1192,,2094,,0.05,,
02/22/2005,559.34,,180010,,2099,,930,,1976,,0.00,,
02/23/2005,560.22,,181860,,1842,,919,,1846,,0.00,,
02/24/2005,560.58,,182620,,772,,1223,,1604,,0.00,,
02/25/2005,560.68,,182790,,203,,1477,,1565,,0.00,,
02/26/2005,560.78,,183040,,225,,1457,,1585,,0.00,,
02/27/2005,560.89,,183270,,225,,1478,,1596,,0.83,,
02/28/2005,560.95,,183400,,134,,1482,,1546,,0.02,,
03/01/2005,560.98,,183472,,72,,1484,,1516,,0.26,,
03/02/2005,561.06,,183630,,157,,1480,,1561,,0.29,,
03/03/2005,561.06,,183630,,-1,,1478,,1481,,0.00,,
03/04/2005,560.98,,183472,,-158,,1479,,1448,,0.00,,
03/05/2005,560.92,,183336,,-136,,1479,,1387,,--,,
03/06/2005,560.83,,183141,,-195,,1488,,1452,,--,,
03/07/2005,560.63,,182720,,-411,,1480,,1268,,0.00,,
03/08/2005,560.40,,182240,,-482,,1481,,1244,,0.00,,
03/09/2005,560.22,,181860,,-388,,1513,,1346,,0.00,,
03/10/2005,560.16,,181690,,-139,,1548,,1466,,0.00,,
03/11/2005,560.31,,182050,,349,,1566,,1750,,0.00,,
03/12/2005,560.75,,182980,,941,,1564,,2032,,0.00,,
03/13/2005,561.21,,183910,,969,,1556,,2024,,0.00,,
03/14/2005,561.50,,184570,,665,,1555,,1889,,0.00,,
03/15/2005,561.50,,184570,,5,,1587,,1590,,0.00,,
03/16/2005,561.30,,184140,,-421,,1638,,1426,,0.00,,
03/17/2005,561.18,,183890,,-242,,1689,,1567,,0.00,,
03/18/2005,560.93,,183360,,-524,,1683,,1428,,0.27,,
03/19/2005,560.79,,183060,,-293,,1689,,1543,,0.70,,
03/20/2005,560.93,,183360,,293,,1689,,1842,,0.00,,
03/21/2005,561.29,,184080,,763,,1688,,2052,,0.12,,
03/22/2005,562.51,,186660,,2643,,1685,,2978,,1.62,,
03/23/2005,565.19,,192530,,5875,,2506,,5450,,0.86,,
03/24/2005,564.49,,191000,,-1536,,4131,,3370,,0.00,,
03/25/2005,563.31,,188450,,-2546,,3649,,1752,,0.00,,
03/26/2005,562.58,,186920,,-1569,,2848,,1880,,0.00,,
03/27/2005,562.37,,186430,,-457,,2247,,1886,,0.58,,
03/28/2005,562.75,,187240,,817,,2423,,2970,,0.00,,
03/29/2005,562.88,,187520,,275,,2981,,6295,,0.00,,
03/30/2005,562.51,,186750,,-797,,3035,,2628,,0.00,,
03/31/2005,--,,185620,,--,,2926,,2365,,0.00,,
04/01/2005,561.86,,185340,,-274,,2351,,2210,,0.00,,
04/02/2005,562.00,,185640,,294,,1972,,2119,,0.00,,
04/03/2005,562.24,,186150,,522,,1753,,2010,,0.16,,
04/04/2005,562.24,,186150,,12,,1840,,1839,,0.01,,
04/05/2005,562.22,,186110,,-43,,1841,,1825,,0.00,,
04/06/2005,562.13,,185910,,-200,,1841,,1744,,0.00,,
04/07/2005,562.26,,186190,,291,,--,,1984,,0.24,,
04/08/2005,562.89,,187540,,1350,,1839,,2517,,0.34,,
04/09/2005,563.36,,188560,,1022,,1923,,2436,,0.00,,
04/10/2005,563.39,,188620,,69,,1982,,2015,,0.00,,
04/11/2005,563.12,,188040,,-585,,1982,,1695,,0.00,,
04/12/2005,562.75,,187240,,-795,,1994,,1597,,0.00,,
04/13/2005,562.60,,186920,,-316,,2005,,1848,,0.00,,
04/14/2005,562.55,,186810,,-103,,2006,,1953,,0.00,,
04/15/2005,562.46,,186620,,-181,,2006,,1913,,0.00,,
04/16/2005,562.11,,185870,,-762,,2008,,1636,,0.00,,
04/17/2005,562.16,,185940,,107,,1958,,1993,,0.00,,
04/18/2005,562.69,,187110,,1172,,1881,,2482,,0.00,,
04/19/2005,563.18,,188170,,1050,,1890,,2423,,0.00,,
04/20/2005,562.79,,187330,,-831,,2066,,1653,,0.00,,
04/21/2005,562.16,,185980,,-1356,,2025,,1353,,0.00,,
04/22/2005,562.08,,185810,,-165,,1888,,1814,,0.00,,
04/23/2005,562.06,,185760,,-42,,1897,,1875,,0.04,,
04/24/2005,562.08,,185760,,42,,1897,,1900,,0.00,,
04/25/2005,562.05,,185740,,-68,,1897,,1890,,0.00,,
04/26/2005,561.89,,185400,,-326,,1843,,1677,,0.00,,
04/27/2005,561.34,,184243,,-1157,,1742,,1503,,--,,
04/28/2005,561.93,,185490,,1239,,1810,,2444,,0.20,,
04/29/2005,562.78,,187310,,1823,,1802,,2725,,0.02,,
04/30/2005,562.83,,187420,,95,,1999,,2356,,0.02,,
05/01/2005,562.71,,187160,,-257,,2298,,2186,,0.00,,
05/02/2005,562.52,,186750,,-402,,2295,,2093,,0.00,,
05/03/2005,562.54,,186790,,41,,2296,,2319,,0.00,,
05/04/2005,562.58,,186880,,95,,2296,,2343,,0.00,,
05/05/2005,562.86,,187480,,592,,2293,,2596,,0.64,,
05/06/2005,563.23,,188280,,788,,2290,,2694,,0.00,,
05/07/2005,563.53,,188920,,661,,2287,,2612,,0.00,,
05/08/2005,563.53,,188920,,0,,2579,,2578,,0.66,,
05/09/2005,563.81,e,190140,,--,,2755,,3367,,0.47,,
05/10/2005,564.08,,189980,,-22,,3058,,2984,,0.00,,
05/11/2005,563.71,,189310,,-662,,3292,,2959,,0.00,,
05/12/2005,563.30,,188430,,-882,,2928,,2490,,0.00,,
05/13/2005,563.03,,187850,,-594,,2515,,2226,,0.00,,
05/14/2005,562.88,,187520,,-321,,2461,,2300,,0.00,,
05/15/2005,562.96,,187700,,184,,2310,,2408,,0.00,,
05/16/2005,564.20,,190370,,2674,,3064,,4407,,0.30,,
05/17/2005,563.47,,188790,,-1579,,4220,,3433,,0.00,,
05/18/2005,562.79,,187310,,-1451,,3820,,3081,,0.01,,
05/19/2005,562.72,,187177,,-133,,3190,,3017,,--,,
05/20/2005,562.83,,187408,,231,,2824,,2745,,--,,
05/21/2005,563.30,,188428,,1020,,2485,,2737,,--,,
05/22/2005,563.58,,189030,,596,,2480,,2784,,0.00,,
05/23/2005,563.97,,189880,,841,,2481,,2909,,0.00,,
05/24/2005,564.09,,190140,,264,,2568,,2701,,0.00,,
05/25/2005,564.16,,190290,,135,,2465,,2543,,0.00,,
05/26/2005,564.28,,190550,,249,,2474,,2608,,0.00,,
05/27/2005,564.40,,190810,,258,,2467,,2602,,0.00,,
05/28/2005,564.54,,191110,,299,,2465,,2619,,0.00,,
05/29/2005,564.49,,191000,,-108,,2470,,2419,,0.00,,
05/30/2005,564.21,,190400,,-599,,2468,,2171,,0.00,,
05/31/2005,563.81,,189530,,-879,,2470,,2038,,0.00,,
06/01/2005,563.59,,189050,,-480,,2473,,2236,,0.00,,
06/02/2005,563.21,,188230,,-825,,2279,,1870,,0.00,,
06/03/2005,563.12,,188040,,-195,,2175,,2082,,0.00,,
06/04/2005,563.27,,188360,,324,,2180,,2341,,0.00,,
06/05/2005,563.39,,188620,,272,,2181,,2312,,0.00,,
06/06/2005,563.24,,188300,,-326,,2179,,2024,,0.00,,
06/07/2005,563.29,,188410,,102,,1855,,1912,,0.00,,
06/08/2005,563.78,,189460,,1046,,1702,,2230,,0.49,,
06/09/2005,564.98,,192030,,2611,,1905,,3196,,0.13,,
06/10/2005,565.51,,193230,,1201,,2892,,3495,,0.00,,
06/11/2005,565.71,,193670,,438,,3185,,3406,,0.00,,
06/12/2005,565.80,,193870,,193,,3358,,3461,,0.00,,
06/13/2005,565.85,,193540,,102,,3470,,3309,,0.00,,
06/14/2005,566.11,,194550,,994,,3471,,3979,,0.00,,
06/15/2005,566.35,,195070,,524,,3716,,3978,,0.00,,
06/16/2005,566.20,,194742,,-328,,4044,,4062,,--,,
06/17/2005,565.76,,194780,,-976,,4038,,3564,,0.00,,
06/18/2005,564.87,,191830,,-1942,,4050,,3076,,0.00,,
06/19/2005,564.00,,189940,,-1884,,3718,,2993,,--,,
06/20/2005,563.89,,189700,,-229,,2303,,2162,,0.00,,
06/21/2005,564.19,,190350,,648,,1693,,2023,,0.00,,
06/22/2005,564.90,,191900,,1543,,1688,,2468,,0.00,,
06/23/2005,565.41,,193010,,1099,,2158,,2718,,0.00,,
06/24/2005,565.66,,193560,,550,,2417,,2607,,--,,
06/25/2005,565.93,,194138,,578,,2284,,2557,,--,,
06/26/2005,566.21,,194769,,631,,2281,,2492,,--,,
06/27/2005,566.59,,195600,,844,,1992,,2408,,0.00,,
06/28/2005,566.76,,195980,,384,,1674,,1867,,0.00,,
06/29/2005,566.84,,196160,,185,,1663,,1757,,0.00,,
06/30/2005,566.95,,196350,,240,,1643,,1742,,0.00,,
07/01/2005,567.18,,196910,,538,,1629,,1913,,0.00,,
07/02/2005,567.33,,197240,,336,,1647,,1815,,0.00,,
07/03/2005,567.24,,197040,,-202,,1623,,1526,,0.00,,
07/04/2005,566.98,,196470,,-565,,1638,,1356,,0.00,,
07/05/2005,566.55,,195520,,-955,,1604,,1132,,0.00,,
07/06/2005,566.15,,194680,,--,,1603,,1186,,0.00,,
07/07/2005,565.76,,193780,,-914,,1608,,1162,,0.00,,
07/08/2005,565.96,,194220,,424,,1217,,1437,,0.00,,
07/09/2005,566.16,,194660,,441,,1212,,1435,,0.00,,
07/10/2005,566.72,,195890,,1242,,608,,1225,,0.00,,
07/11/2005,566.78,,196020,,138,,1086,,1153,,0.00,,
07/12/2005,566.55,,195520,,-505,,1140,,921,,0.00,,
07/13/2005,566.38,,195120,,-376,,1164,,966,,0.00,,
07/14/2005,566.20,,194810,,-310,,1169,,1014,,0.00,,
07/15/2005,566.00,,194680,,-130,,1170,,1096,,0.00,,
07/16/2005,565.80,,194500,,-180,,1176,,1068,,0.00,,
07/17/2005,566.45,,195320,,820,,685,,1094,,0.00,,
07/18/2005,566.48,,195360,,--,,1042,,1050,,0.00,,
07/19/2005,566.51,,195430,,58,,1042,,1066,,0.00,,
07/20/2005,566.40,,195180,,-246,,1049,,913,,0.00,,
07/21/2005,566.31,,194990,,-204,,1042,,936,,0.00,,
07/22/2005,566.18,,194700,,-288,,1045,,888,,0.00,,
07/23/2005,566.09,,194500,,-194,,1038,,926,,0.00,,
07/24/2005,566.29,,194940,,442,,685,,910,,0.00,,
07/25/2005,566.14,,194610,,-335,,1051,,866,,0.00,,
07/26/2005,566.05,,194410,,-195,,1042,,930,,0.00,,
07/27/2005,565.94,,194170,,-246,,1056,,921,,0.00,,
07/28/2005,565.80,,193870,,-308,,1047,,896,,0.00,,
07/29/2005,565.99,,194280,,404,,713,,905,,0.00,,
07/30/2005,566.44,,195270,,1007,,411,,907,,0.00,,
07/31/2005,566.84,,196160,,884,,412,,857,,0.00,,
08/01/2005,566.72,,195910,,-278,,885,,750,,0.00,,
08/02/2005,566.32,,194990,,-907,,941,,469,,0.00,,
08/03/2005,565.82,,193930,,-1089,,961,,421,,0.00,,
08/04/2005,565.41,,193010,,-931,,937,,466,,0.00,,
08/05/2005,565.34,,192860,,-147,,--,,965,,0.00,,
08/06/2005,565.23,,192620,,-258,,961,,832,,0.00,,
08/07/2005,565.38,,192940,,328,,645,,1112,,0.00,,
08/08/2005,565.44,,193069,,129,,684,,757,,0.00,,
08/09/2005,565.51,,193230,,162,,797,,870,,0.00,,
08/10/2005,565.58,,193380,,141,,796,,869,,0.00,,
08/11/2005,565.59,,193398,,18,,795,,817,,--,,
08/12/2005,565.68,,193600,,206,,787,,893,,0.00,,
08/13/2005,--,,193820,,--,,--,,760,,0.00,,
08/14/2005,565.93,,194138,,318,,645,,816,,0.00,,
08/15/2005,565.93,,194150,,0,,799,,793,,0.00,,
08/16/2005,566.00,,194300,,150,,794,,835,,--,,
08/17/2005,565.99,,194274,,-26,,798,,819,,--,,
08/18/2005,--,,194150,,--,,807,,731,,0.00,,
08/19/2005,565.83,,193930,,-218,,799,,688,,0.00,,
08/20/2005,565.96,,194220,,272,,645,,795,,0.00,,
08/21/2005,565.91,,194110,,-97,,800,,744,,0.00,,
08/22/2005,565.86,,193970,,-109,,800,,729,,0.00,,
08/23/2005,565.47,,193140,,-835,,802,,386,,0.00,,
08/24/2005,564.99,,192090,,-1043,,810,,274,,0.00,,
08/25/2005,564.54,,191110,,-983,,803,,296,,0.00,,
08/26/2005,564.52,,191064,,-46,,787,,544,,--,,
08/27/2005,564.66,,191364,,300,,650,,645,,--,,
08/28/2005,564.99,,192097,,733,,380,,533,,--,,
08/29/2005,--,,192970,,--,,385,,826,,0.00,,
08/30/2005,565.65,,193540,,--,,571,,865,,0.00,,
08/31/2005,565.74,,193730,,199,,739,,835,,0.00,,
09/01/2005,565.80,,194240,,132,,718,,866,,0.00,,
09/02/2005,565.97,,194230,,368,,684,,733,,--,,
09/03/2005,566.20,,194742,,512,,581,,704,,--,,
09/04/2005,566.26,,194879,,137,,694,,818,,--,,
09/05/2005,--,,195250,,--,,--,,861,,0.00,,
09/06/2005,566.41,,195210,,--,,800,,773,,0.00,,
09/07/2005,566.40,,195180,,-26,,800,,784,,0.00,,
09/08/2005,--,,--,,--,,792,,--,,--,,
09/09/2005,566.34,,195050,,--,,772,,775,,0.00,,
09/10/2005,566.40,,195050,,137,,581,,665,,0.00,,
09/11/2005,566.54,,195050,,305,,576,,721,,0.00,,
09/12/2005,566.40,,195210,,134,,788,,653,,0.00,,
09/13/2005,566.11,,194550,,-676,,823,,499,,0.00,,
09/14/2005,565.62,,193470,,-1087,,771,,234,,0.00,,
09/15/2005,565.12,,192400,,-1095,,772,,240,,0.00,,
09/16/2005,564.66,,191310,,-1036,,771,,260,,0.00,,
09/17/2005,564.63,,191310,,-66,,580,,262,,0.00,,
09/18/2005,564.60,,191240,,-56,,555,,525,,0.00,,
09/19/2005,564.57,,191180,,-67,,725,,694,,0.00,,
09/20/2005,564.48,,190980,,-207,,692,,591,,0.24,,
09/21/2005,564.33,,190660,,-333,,736,,574,,0.00,,
09/22/2005,564.61,,191268,,608,,314,,287,,--,,
09/23/2005,564.75,,191570,,300,,300,,461,,0.00,,
09/24/2005,565.03,,192180,,599,,300,,612,,0.00,,
09/25/2005,565.36,,192860,,736,,300,,647,,0.00,,
09/26/2005,565.66,,193560,,700,,300,,657,,0.00,,
09/27/2005,565.93,,194150,,578,,299,,602,,0.00,,
09/28/2005,566.08,,194480,,318,,--,,658,,0.00,,
09/29/2005,566.00,,194300,,-180,,620,,533,,0.00,,
09/30/2005,565.94,,194220,,-136,,625,,587,,0.00,,
10/01/2005,565.76,,193780,,-398,,559,,343,,0.00,,
10/02/2005,565.58,,193380,,-395,,560,,365,,0.00,,
10/03/2005,565.10,,192330,,-1051,,1035,,493,,0.00,,
10/04/2005,564.83,,191740,,-598,,880,,576,,0.00,,
10/05/2005,564.54,,191110,,-633,,798,,476,,0.00,,
10/06/2005,564.24,,190460,,-641,,796,,466,,0.00,,
10/07/2005,563.86,,189640,,-818,,804,,389,,0.00,,
10/08/2005,563.54,,188950,,-687,,789,,545,,0.00,,
10/09/2005,563.42,,188690,,-272,,573,,447,,0.00,,
10/10/2005,562.81,,187370,,-1305,,1153,,472,,0.00,,
10/11/2005,562.14,,185940,,-1435,,1155,,419,,0.00,,
10/12/2005,561.47,,184510,,-1433,,1165,,429,,0.00,,
10/13/2005,560.81,,183100,,-1399,,1157,,430,,0.00,,
10/14/2005,560.19,,181790,,-1311,,1144,,468,,0.00,,
10/15/2005,559.62,,180640,,-1197,,1167,,571,,0.20,,
10/16/2005,559.59,,180510,,-51,,571,,512,,0.00,,
10/17/2005,558.98,,179260,,-1247,,1173,,526,,0.00,,
