05/18/2015,ThecapacitywasrevisedinMay
2015usingdatafromtheCityofSanDiego,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
03/03/2009,5427.49,,29603,,295,,
03/04/2009,5427.79,e,29772,e,169,,
03/05/2009,5428.03,,29905,,133,,
03/06/2009,5428.17,,29990,,85,,
03/07/2009,5428.25,,30030,,40,,
03/08/2009,5428.32,,30068,,38,,
03/09/2009,5428.38,,30105,,37,,
03/10/2009,--,,30130,e,25,,
03/11/2009,5428.52,,30181,,51,,
03/12/2009,5428.58,,30213,,32,,
03/13/2009,5428.22,,30011,,-202,,
03/14/2009,5427.88,,29821,,-190,,
03/15/2009,5427.53,,29626,,-195,,
03/16/2009,5427.18,,29427,,-199,,
03/17/2009,5426.87,,29256,,-171,,
03/18/2009,5426.58,,29094,,-162,,
03/19/2009,5426.31,,28941,,-153,,
03/20/2009,5426.14,,28848,,-93,,
03/21/2009,5426.09,,28821,,-27,,
03/22/2009,5426.03,,28789,,-32,,
03/23/2009,5425.91,,28722,,-67,,
03/24/2009,5425.79,,28649,,-73,,
03/25/2009,5425.67,,28584,,-65,,
03/26/2009,5425.62,,28560,,-24,,
03/27/2009,5425.51,,28500,,-60,,
03/28/2009,5425.43,,28461,,-39,,
03/29/2009,5425.43,,28455,,-6,,
03/30/2009,5425.40,,28441,,-14,,
03/31/2009,5425.39,,28436,,-5,,
04/01/2009,5425.40,,28444,,8,,
04/02/2009,5425.47,,28482,,38,,
04/03/2009,5425.53,,28515,,33,,
04/04/2009,5425.52,,28502,,-13,,
04/05/2009,5425.47,,28477,,-25,,
04/06/2009,5425.49,,28491,,14,,
04/07/2009,5425.67,,28587,,96,,
04/08/2009,5425.77,,28647,,60,,
04/09/2009,5425.83,,28674,,27,,
04/10/2009,5425.76,,28647,,-27,,
04/11/2009,5425.70,,28613,,-34,,
04/12/2009,5425.57,,28531,,-82,,
04/13/2009,5425.58,,28544,,13,,
04/14/2009,5425.69,,28601,,57,,
04/15/2009,5425.69,,28604,,3,,
04/16/2009,5425.64,,28570,,-34,,
04/17/2009,5425.65,,28580,,10,,
04/18/2009,5425.80,,28662,,82,,
04/19/2009,5426.23,,28902,,240,,
04/20/2009,5426.97,,29317,,415,,
04/21/2009,5427.80,,29776,,459,,
04/22/2009,5428.62,,30235,,459,,
04/23/2009,5429.37,,30667,,432,,
04/24/2009,5429.90,,30965,,298,,
04/25/2009,5430.16,,31111,,146,,
04/26/2009,5430.32,,31205,,94,,
04/27/2009,5430.54,,31337,,132,,
04/28/2009,5430.83,,31503,,166,,
04/29/2009,5431.11,,31659,,156,,
04/30/2009,5431.38,,31825,,166,,
05/01/2009,5432.42,,32425,,600,,
05/02/2009,5434.85,,33860,,1435,,
05/03/2009,5437.13,,35234,,1374,,
05/04/2009,5438.28,,35941,,707,,
05/05/2009,5440.37,,37239,,1298,,
05/06/2009,5441.40,,37884,,645,,
05/07/2009,5442.36,,38493,,609,,
05/08/2009,5443.11,,38968,,475,,
05/09/2009,5443.83,,39433,,465,,
05/10/2009,5444.45,,39828,,395,,
05/11/2009,5444.89,,40112,,284,,
05/12/2009,5445.06,,40223,,111,,
05/13/2009,5445.13,,40269,,46,,
05/14/2009,5445.20,,40318,,49,,
05/15/2009,5445.38,,40435,,117,,
05/16/2009,5445.62,,40594,,159,,
05/17/2009,5445.96,,40812,,218,,
05/18/2009,5446.24,,40996,,184,,
05/19/2009,5446.44,,41129,,133,,
05/20/2009,--,,41250,e,121,,
05/21/2009,5446.62,,41242,,-8,,
05/22/2009,5446.54,,41191,,-51,,
05/23/2009,5446.67,,41279,,88,,
05/24/2009,5446.97,,41474,,195,,
05/25/2009,5447.47,,41798,,324,,
05/26/2009,5447.93,,42108,,310,,
05/27/2009,5448.35,,42388,,280,,
05/28/2009,5448.64,,42576,,188,,
05/29/2009,5448.74,,42647,,71,,
05/30/2009,5448.80,,42690,,43,,
05/31/2009,5448.87,,42739,,49,,
06/01/2009,5448.96,,42797,,58,,
06/02/2009,5449.05,,42856,,59,,
06/03/2009,5449.22,,42972,,116,,
06/04/2009,5449.22,,42977,,5,,
06/05/2009,5449.14,,42917,,-60,,
06/06/2009,5449.18,,42942,,25,,
06/07/2009,5449.14,,42919,,-23,,
06/08/2009,5449.06,,42867,,-52,,
06/09/2009,5449.11,,42898,,31,,
06/10/2009,5449.15,,42928,,30,,
06/11/2009,5449.20,,42959,,31,,
06/12/2009,5449.19,,42949,,-10,,
06/13/2009,5449.17,,42936,,-13,,
06/14/2009,5449.15,,42927,,-9,,
06/15/2009,5449.21,,42964,,37,,
06/16/2009,5449.22,,42978,,14,,
06/17/2009,5449.28,,43012,,34,,
06/18/2009,5449.34,,43050,,38,,
06/19/2009,5449.41,,43103,,53,,
06/20/2009,5449.46,,43133,,30,,
06/21/2009,5449.49,,43157,,24,,
06/22/2009,5449.51,,43167,,10,,
06/23/2009,5449.46,,43133,,-34,,
06/24/2009,5449.46,,43138,,5,,
06/25/2009,5449.44,,43121,,-17,,
06/26/2009,5449.42,,43113,,-8,,
06/27/2009,5449.35,,43057,,-56,,
06/28/2009,5449.20,,42955,,-102,,
06/29/2009,5449.12,,42901,,-54,,
06/30/2009,5449.31,,43030,,129,,
07/01/2009,5449.46,,43132,,102,,
07/02/2009,5449.40,,43094,,-38,,
07/03/2009,5449.39,,43087,,-7,,
07/04/2009,5449.33,,43049,,-38,,
07/05/2009,5449.26,,42997,,-52,,
07/06/2009,5449.26,,42995,,-2,,
07/07/2009,5449.22,,42974,,-21,,
07/08/2009,5449.10,,42896,,-78,,
07/09/2009,5449.02,,42839,,-57,,
07/10/2009,5448.96,,42799,,-40,,
07/11/2009,5448.91,,42760,,-39,,
07/12/2009,5448.77,,42664,,-96,,
07/13/2009,5448.68,,42618,,-46,,
07/14/2009,5448.54,,42516,,-102,,
07/15/2009,5448.51,,42503,,-13,,
07/16/2009,5448.23,,42307,,-196,,
07/17/2009,5448.24,,42318,,11,,
07/18/2009,5448.21,,42297,,-21,,
07/19/2009,5448.18,,42279,,-18,,
07/20/2009,5448.00,,42153,,-126,,
07/21/2009,5447.85,,42054,,-99,,
07/22/2009,5447.63,,41918,,-136,,
07/23/2009,5447.45,,41792,,-126,,
07/24/2009,5447.39,,41752,,-40,,
07/25/2009,5447.34,,41721,,-31,,
07/26/2009,5447.15,,41599,,-122,,
07/27/2009,5446.72,,41307,,-292,,
07/28/2009,5446.33,,41061,,-246,,
07/29/2009,5445.98,,40825,,-236,,
07/30/2009,5445.55,,40543,,-282,,
07/31/2009,5445.15,,40284,,-259,,
08/01/2009,5444.72,,40003,,-281,,
08/02/2009,5444.36,,39778,,-225,,
08/03/2009,5444.04,,39560,,-218,,
08/04/2009,5443.77,,39391,,-169,,
08/05/2009,5443.52,,39227,,-164,,
08/06/2009,5443.23,,39052,,-175,,
08/07/2009,5443.02,,38913,,-139,,
08/08/2009,5442.76,,38748,,-165,,
08/09/2009,5442.51,,38583,,-165,,
08/10/2009,5442.22,,38396,,-187,,
08/11/2009,5442.10,,38330,,-66,,
08/12/2009,5441.76,,38114,,-216,,
08/13/2009,5441.33,,37837,,-277,,
08/14/2009,5441.01,,37636,,-201,,
08/15/2009,5440.98,,37621,,-15,,
08/16/2009,5440.92,,37578,,-43,,
08/17/2009,5440.84,,37533,,-45,,
08/18/2009,5440.60,,37378,,-155,,
08/19/2009,5440.33,,37212,,-166,,
08/20/2009,5440.08,,37055,,-157,,
08/21/2009,5439.78,,36868,,-187,,
08/22/2009,5439.51,,36703,,-165,,
08/23/2009,5439.46,,36670,,-33,,
08/24/2009,5439.11,,36458,,-212,,
08/25/2009,5438.82,,36270,,-188,,
08/26/2009,5438.53,,36100,,-170,,
08/27/2009,5438.30,,35954,,-146,,
08/28/2009,5438.02,,35790,,-164,,
08/29/2009,5437.63,,35541,,-249,,
08/30/2009,5437.28,,35329,,-212,,
08/31/2009,5437.02,,35164,,-165,,
09/01/2009,5436.63,,34932,,-232,,
09/02/2009,5436.19,,34667,,-265,,
09/03/2009,5435.80,,34431,,-236,,
09/04/2009,5435.75,,34406,,-25,,
09/05/2009,5435.00,e,34370,e,-36,,
09/06/2009,5435.60,,34311,,-59,,
09/07/2009,5435.52,,34264,,-47,,
09/08/2009,5435.42,,34202,,-62,,
09/09/2009,5435.35,,34157,,-45,,
09/10/2009,5435.22,,34092,,-65,,
09/11/2009,5435.20,,34072,,-20,,
09/12/2009,--,,34040,e,-32,,
09/13/2009,5435.10,,34011,,-29,,
09/14/2009,5435.04,,33975,,-36,,
09/15/2009,5434.92,,33910,,-65,,
09/16/2009,5434.85,,33869,,-41,,
09/17/2009,5434.83,,33849,,-20,,
09/18/2009,5434.81,,33839,,-10,,
09/19/2009,5434.72,,33783,,-56,,
09/20/2009,5434.66,,33748,,-35,,
09/21/2009,5434.53,,33671,,-77,,
09/22/2009,5434.49,,33646,,-25,,
09/23/2009,5434.41,,33595,,-51,,
09/24/2009,5434.34,,33560,,-35,,
09/25/2009,5434.29,,33525,,-35,,
09/26/2009,5434.22,,33490,,-35,,
09/27/2009,5434.18,,33469,,-21,,
09/28/2009,5434.14,,33439,,-30,,
09/29/2009,5434.04,,33381,,-58,,
09/30/2009,5433.96,,33330,,-51,,
10/01/2009,5433.90,,33295,,-35,,
10/02/2009,5433.86,,33275,,-20,,
10/03/2009,5433.79,,33232,,-43,,
10/04/2009,5433.74,,33204,,-28,,
10/05/2009,5433.66,,33158,,-46,,
10/06/2009,5433.58,,33108,,-50,,
10/07/2009,5433.57,,33102,,-6,,
10/08/2009,5433.25,,32911,,-191,,
10/09/2009,5432.50,,32478,,-433,,
10/10/2009,5432.02,,32192,,-286,,
10/11/2009,5431.59,,31940,,-252,,
10/12/2009,5430.99,,31593,,-347,,
10/13/2009,5430.78,,31478,,-115,,
10/14/2009,5430.80,,31483,,5,,
10/15/2009,5430.95,,31571,,88,,
10/16/2009,5431.00,,31603,,32,,
10/17/2009,5430.96,,31577,,-26,,
10/18/2009,5430.86,,31520,,-57,,
10/19/2009,5430.76,,31463,,-57,,
10/20/2009,5430.67,,31409,,-54,,
10/21/2009,5430.58,,31361,,-48,,
10/22/2009,5430.48,,31298,,-63,,
10/23/2009,5430.33,,31217,,-81,,
10/24/2009,5430.29,,31193,,-24,,
10/25/2009,5430.09,,31076,,-117,,
10/26/2009,5430.00,,31028,,-48,,
10/27/2009,5429.85,,30945,,-83,,
10/28/2009,5429.67,,30838,,-107,,
10/29/2009,5429.54,,30766,,-72,,
10/30/2009,5429.41,,30685,,-81,,
10/31/2009,5429.29,,30619,,-66,,
11/01/2009,--,,30528,,-91,,
11/02/2009,5428.98,,30442,,-86,,
11/03/2009,5428.86,,30371,,-71,,
11/04/2009,5428.70,,30291,,-80,,
11/05/2009,5428.58,,30218,,-73,,
11/06/2009,5428.43,,30128,,-90,,
11/07/2009,5428.29,,30051,,-77,,
11/08/2009,5428.13,,29968,,-83,,
11/09/2009,5428.00,,29884,,-84,,
11/10/2009,5427.88,,29816,,-68,,
11/11/2009,5427.72,,29732,,-84,,
11/12/2009,5427.63,,29680,,-52,,
11/13/2009,5427.50,,29611,,-69,,
11/14/2009,5427.47,,29593,,-18,,
11/15/2009,5427.45,,29577,,-16,,
11/16/2009,5427.41,,29554,,-23,,
11/17/2009,5427.39,,29543,,-11,,
11/18/2009,5427.38,,29539,,-4,,
11/19/2009,5427.39,,29546,,7,,
11/20/2009,5427.46,,29587,,41,,
11/21/2009,5427.39,,29547,,-40,,
11/22/2009,5427.36,,29531,,-16,,
11/23/2009,5427.35,,29524,,-7,,
11/24/2009,5427.34,,29514,,-10,,
11/25/2009,5427.31,,29499,,-15,,
11/26/2009,5427.32,,29506,,7,,
11/27/2009,5427.33,,29511,,5,,
11/28/2009,5427.30,,29496,,-15,,
11/29/2009,5427.31,,29499,,3,,
11/30/2009,5426.76,,29192,,-307,,
12/01/2009,5425.95,,28743,,-449,,
12/02/2009,5425.08,,28264,,-479,,
12/03/2009,5424.25,,27812,,-452,,
12/04/2009,5423.42,,27363,,-449,,
12/05/2009,5422.58,,26906,,-457,,
12/06/2009,5421.79,,26490,,-416,,
12/07/2009,5421.03,,26081,,-409,,
12/08/2009,5420.17,,25636,,-445,,
12/09/2009,5419.26,,25158,,-478,,
12/10/2009,5418.42,,24717,,-441,,
12/11/2009,5417.62,,24310,,-407,,
12/12/2009,5416.97,,23976,,-334,,
12/13/2009,5416.22,,23594,,-382,,
12/14/2009,5415.70,,23335,,-259,,
12/15/2009,5415.73,,23350,,15,,
12/16/2009,5415.72,,23347,,-3,,
12/17/2009,5415.74,,23355,,8,,
12/18/2009,5415.74,,23351,,-4,,
12/19/2009,5415.76,,23362,,11,,
12/20/2009,5415.77,,23372,,10,,
12/21/2009,5415.93,,23448,,76,,
12/22/2009,5415.90,,23437,,-11,,
12/23/2009,5415.94,,23455,,18,,
12/24/2009,5415.93,,23450,,-5,,
12/25/2009,5415.94,,23456,,6,,
12/26/2009,5415.95,,23461,,5,,
12/27/2009,5415.99,,23480,,19,,
12/28/2009,5416.00,,23487,,7,,
12/29/2009,5416.04,,23507,,20,,
12/30/2009,5416.09,,23532,,25,,
12/31/2009,5416.08,,23529,e,-3,,
01/01/2010,5416.11,,23542,,13,,
01/02/2010,5416.13,,23548,,6,,
01/03/2010,5416.14,,23551,,3,,
01/04/2010,5416.16,,23570,,19,,
01/05/2010,--,,23585,e,15,,
01/06/2010,--,,23600,e,15,,
01/07/2010,--,,23615,e,15,,
01/08/2010,5416.28,,23624,,9,,
01/09/2010,5416.29,,23631,,7,,
01/10/2010,5416.35,,23663,,32,,
01/11/2010,5416.41,,23695,,32,,
01/12/2010,5416.52,,23750,,55,,
01/13/2010,5416.52,,23748,,-2,,
01/14/2010,5416.56,,23766,,18,,
01/15/2010,5416.62,,23798,,32,,
01/16/2010,5416.65,,23817,,19,,
01/17/2010,5416.74,,23858,,41,,
01/18/2010,5416.93,,23955,,97,,
01/19/2010,5416.98,,23979,,24,,
01/20/2010,5417.15,,24069,,90,,
01/21/2010,5417.18,,24081,,12,,
01/22/2010,5417.22,,24103,,22,,
01/23/2010,5417.27,,24125,,22,,
01/24/2010,--,,24152,,27,,
01/25/2010,5417.41,,24196,,44,,
01/26/2010,5417.46,,24228,,32,,
01/27/2010,5417.50,,24247,,19,,
01/28/2010,5417.54,,24270,,23,,
01/29/2010,5417.58,,24287,,17,,
01/30/2010,5417.63,,24316,,29,,
01/31/2010,5417.65,,24321,,5,,
02/01/2010,5417.68,,24341,,20,,
02/02/2010,5417.72,,24362,,21,,
02/03/2010,5417.76,,24380,,18,,
02/04/2010,5417.81,,24403,,23,,
02/05/2010,5417.88,,24440,,37,,
02/06/2010,5417.94,,24478,,38,,
02/07/2010,5417.99,,24498,,20,,
02/08/2010,5418.04,,24526,,28,,
02/09/2010,5418.06,,24534,,8,,
02/10/2010,5418.11,,24556,,22,,
02/11/2010,5418.13,,24570,,14,,
02/12/2010,5418.16,,24583,,13,,
02/13/2010,5418.20,,24608,,25,,
02/14/2010,5418.20,,24613,,5,,
02/15/2010,5418.25,,24633,,20,,
02/16/2010,5418.29,,24653,,20,,
02/17/2010,5418.34,,24682,,29,,
02/18/2010,5418.39,,24705,,23,,
02/19/2010,5418.48,,24750,,45,,
02/20/2010,5418.64,,24834,,84,,
02/21/2010,5418.73,,24876,,42,,
02/22/2010,5418.77,,24901,,25,,
02/23/2010,5418.88,,24962,,61,,
02/24/2010,5419.03,,25035,,73,,
02/25/2010,5419.10,,25070,,35,,
02/26/2010,5419.25,,25148,,78,,
02/27/2010,5419.38,,25213,,65,,
02/28/2010,5419.43,,25245,,32,,
03/01/2010,5419.51,,25281,,36,,
03/02/2010,5419.60,,25332,,51,,
03/03/2010,5419.78,,25430,,98,,
03/04/2010,5419.81,,25440,,10,,
03/05/2010,5419.85,,25460,,20,,
03/06/2010,5419.90,,25495,,35,,
03/07/2010,5419.94,,25511,,16,,
03/08/2010,5420.03,,25559,,48,,
03/09/2010,5420.07,,25580,,21,,
03/10/2010,5420.15,,25614,,34,,
03/11/2010,5420.16,,25625,,11,,
03/12/2010,5420.36,,25730,,105,,
03/13/2010,5420.40,,25756,,26,,
03/14/2010,5420.45,,25780,,24,,
03/15/2010,5420.52,,25813,,33,,
03/16/2010,5420.57,,25845,,32,,
03/17/2010,5420.65,,25881,,36,,
03/18/2010,5420.73,,25925,,44,,
03/19/2010,5420.86,,25994,,69,,
03/20/2010,5421.01,,26068,,74,,
03/21/2010,5421.14,,26143,,75,,
03/22/2010,5421.32,,26236,,93,,
03/23/2010,5421.48,,26322,,86,,
03/24/2010,5421.68,,26431,,109,,
03/25/2010,5421.97,,26578,,147,,
03/26/2010,5422.11,,26662,,84,,
03/27/2010,5422.27,,26745,,83,,
03/28/2010,5422.44,,26834,,89,,
03/29/2010,5422.68,,26961,,127,,
03/30/2010,5423.10,,27193,,232,,
03/31/2010,5423.36,,27330,,137,,
04/01/2010,5423.54,,27424,,94,,
04/02/2010,5423.74,,27536,,112,,
04/03/2010,5423.88,,27611,,75,,
04/04/2010,5424.04,,27702,,91,,
04/05/2010,5424.23,,27802,,100,,
04/06/2010,5424.33,,27854,,52,,
04/07/2010,5424.43,,27913,,59,,
04/08/2010,5424.33,,27850,,-63,,
04/09/2010,5424.24,,27810,,-40,,
04/10/2010,5424.05,,27702,,-108,,
04/11/2010,5423.91,,27626,,-76,,
04/12/2010,5423.67,,27498,,-128,,
04/13/2010,5423.35,,27320,,-178,,
04/14/2010,5423.09,,27186,,-134,,
04/15/2010,5422.81,,27030,,-156,,
04/16/2010,5422.58,,26909,,-121,,
04/17/2010,5422.38,,26800,,-109,,
04/18/2010,5422.27,,26743,,-57,,
04/19/2010,5422.27,,26744,,1,,
04/20/2010,5422.50,,26860,,116,,
04/21/2010,5422.54,,26889,,29,,
04/22/2010,5422.40,,26812,,-77,,
04/23/2010,5422.28,,26746,,-66,,
04/24/2010,5422.25,,26735,,-11,,
04/25/2010,5422.36,,26794,,59,,
04/26/2010,5422.55,,26894,,100,,
04/27/2010,5423.07,,27174,,280,,
04/28/2010,5423.40,,27351,,177,,
04/29/2010,5423.38,,27341,,-10,,
04/30/2010,5423.27,,27278,,-63,,
05/01/2010,--,,27224,,-54,,
05/02/2010,--,,27232,,8,,
05/03/2010,5423.35,,27322,,90,,
05/04/2010,5423.73,,27531,,209,,
05/05/2010,5424.24,,27807,,276,,
05/06/2010,5424.62,,28016,,209,,
05/07/2010,5424.99,,28216,,200,,
05/08/2010,5425.46,,28474,,258,,
05/09/2010,5425.79,,28658,,184,,
05/10/2010,5426.01,,28773,,115,,
05/11/2010,5426.04,,28787,,14,,
05/12/2010,5426.01,,28777,,-10,,
05/13/2010,5426.08,,28818,,41,,
05/14/2010,5426.33,,28953,,135,,
05/15/2010,5426.73,,29184,,231,,
05/16/2010,5427.41,,29560,,376,,
05/17/2010,5428.17,,29983,,423,,
05/18/2010,--,,30287,,304,,
05/19/2010,5429.25,,30598,,311,,
05/20/2010,5430.36,,31234,,636,,
05/21/2010,5431.11,,31664,,430,,
05/22/2010,5431.37,,31809,,145,,
05/23/2010,5431.45,,31866,,57,,
05/24/2010,5431.45,,31867,,1,,
05/25/2010,5431.38,,31822,,-45,,
05/26/2010,5431.46,,31869,,47,,
05/27/2010,5431.57,,31929,,60,,
05/28/2010,5431.48,,31879,,-50,,
05/29/2010,5431.38,,31820,,-59,,
05/30/2010,5431.47,,31876,,56,,
05/31/2010,5431.83,,32081,,205,,
06/01/2010,5432.49,,32471,,390,,
06/02/2010,5433.43,,33023,,552,,
06/03/2010,5434.99,,33946,,923,,
06/04/2010,5437.03,,35176,,1230,,
06/05/2010,5438.92,,36337,,1161,,
06/06/2010,5440.92,,37585,,1248,,
06/07/2010,5442.68,,38701,,1116,,
06/08/2010,5443.79,,39408,,707,,
06/09/2010,5444.62,,39944,,536,,
06/10/2010,5445.13,,40269,,325,,
06/11/2010,5445.37,,40425,,156,,
06/12/2010,5445.65,,40611,,186,,
06/13/2010,5445.98,,40828,,217,,
06/14/2010,5446.58,,41222,,394,,
06/15/2010,5447.24,,41657,,435,,
06/16/2010,5447.55,,41857,,200,,
06/17/2010,5447.64,,41920,,63,,
06/18/2010,5447.63,,41914,,-6,,
06/19/2010,5447.62,,41904,,-10,,
06/20/2010,5447.58,,41876,,-28,,
06/21/2010,5447.48,,41805,,-71,,
06/22/2010,5447.53,,41848,,43,,
06/23/2010,5447.79,,42017,,169,,
06/24/2010,5448.02,,42174,,157,,
06/25/2010,5448.24,,42320,,146,,
06/26/2010,5448.49,,42479,,159,,
06/27/2010,5448.72,,42638,,159,,
06/28/2010,5448.77,,42665,,27,,
06/29/2010,5448.78,,42674,,9,,
06/30/2010,5448.66,,42595,,-79,,
07/01/2010,5448.47,,42470,,-125,,
07/02/2010,5448.25,,42325,,-145,,
07/03/2010,5448.18,,42277,,-48,,
07/04/2010,5448.16,,42262,,-15,,
07/05/2010,5448.23,,42306,,44,,
07/06/2010,5448.37,,42406,,100,,
07/07/2010,5448.53,,42507,,101,,
07/08/2010,5448.56,,42537,,30,,
07/09/2010,5448.58,,42546,,9,,
07/10/2010,5448.57,,42538,,-8,,
07/11/2010,5448.57,,42538,,0,,
07/12/2010,5448.55,,42526,,-12,,
07/13/2010,5448.55,,42523,,-3,,
07/14/2010,5448.53,,42510,,-13,,
07/15/2010,5448.52,,42502,,-8,,
07/16/2010,5448.61,,42561,,59,,
07/17/2010,5448.69,,42616,,55,,
07/18/2010,5448.75,,42661,,45,,
07/19/2010,5448.80,,42688,,27,,
07/20/2010,5448.81,,42697,,9,,
07/21/2010,5448.83,,42715,,18,,
07/22/2010,5448.84,,42716,,1,,
07/23/2010,5448.85,,42723,,7,,
07/24/2010,5448.86,,42727,,4,,
07/25/2010,5448.87,,42733,,6,,
07/26/2010,5448.87,,42733,,0,,
07/27/2010,5448.85,,42723,,-10,,
07/28/2010,5448.85,,42727,,4,,
07/29/2010,5448.82,,42699,,-28,,
07/30/2010,5448.79,,42686,,-13,,
07/31/2010,5448.78,,42672,,-14,,
08/01/2010,5448.74,,42651,,-21,,
08/02/2010,5448.70,,42620,,-31,,
08/03/2010,5448.66,,42596,,-24,,
08/04/2010,5448.61,,42563,,-33,,
08/05/2010,5448.57,,42535,,-28,,
08/06/2010,5448.51,,42495,,-40,,
08/07/2010,5448.48,,42472,,-23,,
08/08/2010,5448.43,,42438,,-34,,
08/09/2010,5448.38,,42409,,-29,,
08/10/2010,5448.33,,42375,,-34,,
08/11/2010,5448.46,,42469,,94,,
08/12/2010,5448.43,,42439,,-30,,
08/13/2010,5448.38,,42406,,-33,,
08/14/2010,5448.34,,42378,,-28,,
08/15/2010,5448.29,,42346,,-32,,
08/16/2010,--,,42305,,-41,,
08/17/2010,5448.17,,42266,,-39,,
08/18/2010,5448.11,,42229,,-37,,
08/19/2010,5448.05,,42194,,-35,,
08/20/2010,5447.99,,42150,,-44,,
08/21/2010,5447.94,,42119,,-31,,
08/22/2010,5447.89,,42076,,-43,,
08/23/2010,5447.82,,42035,,-41,,
08/24/2010,5447.77,,42002,,-33,,
08/25/2010,5447.69,,41952,,-50,,
08/26/2010,5447.62,,41905,,-47,,
08/27/2010,5447.56,,41861,,-44,,
08/28/2010,5447.48,,41811,,-50,,
08/29/2010,5447.45,,41792,,-19,,
08/30/2010,5447.39,,41752,,-40,,
08/31/2010,5447.34,,41713,,-39,,
09/01/2010,5447.28,,41679,,-34,,
09/02/2010,5447.23,,41646,,-33,,
09/03/2010,5447.17,,41606,,-40,,
09/04/2010,5447.11,,41567,,-39,,
09/05/2010,5447.05,,41526,,-41,,
09/06/2010,5446.98,,41485,,-41,,
09/07/2010,5446.91,,41434,,-51,,
09/08/2010,5446.85,,41396,,-38,,
09/09/2010,5446.79,,41357,,-39,,
09/10/2010,5446.74,,41320,,-37,,
09/11/2010,5446.68,,41284,,-36,,
09/12/2010,5446.63,,41248,,-36,,
09/13/2010,5446.56,,41207,,-41,,
09/14/2010,5446.51,,41171,,-36,,
09/15/2010,5446.45,,41133,,-38,,
09/16/2010,5446.39,,41094,,-39,,
09/17/2010,5446.34,,41057,,-37,,
09/18/2010,5446.28,,41022,,-35,,
09/19/2010,5446.22,,40983,,-39,,
09/20/2010,5446.17,,40949,,-34,,
09/21/2010,5446.11,,40909,,-40,,
09/22/2010,5446.06,,40877,,-32,,
09/23/2010,5446.00,,40838,,-39,,
09/24/2010,5445.95,,40804,,-34,,
09/25/2010,5445.89,,40766,,-38,,
09/26/2010,5445.84,,40733,,-33,,
09/27/2010,5445.79,,40700,,-33,,
09/28/2010,5445.73,,40661,,-39,,
09/29/2010,5445.68,,40629,,-32,,
09/30/2010,5445.62,,40590,,-39,,
10/01/2010,5445.06,,40229,,-361,,
10/02/2010,5444.21,,39672,,-557,,
10/03/2010,5443.41,,39162,,-510,,
10/04/2010,5442.61,,38648,,-514,,
10/05/2010,5441.75,,38104,,-544,,
10/06/2010,5440.92,,37576,,-528,,
10/07/2010,5440.09,,37054,,-522,,
10/08/2010,5439.22,,36521,,-533,,
10/09/2010,5438.36,,35985,,-536,,
10/10/2010,5437.50,,35457,,-528,,
10/11/2010,5436.61,,34920,,-537,,
10/12/2010,5435.74,,34390,,-530,,
10/13/2010,5434.85,,33862,,-528,,
10/14/2010,5433.96,,33334,,-528,,
10/15/2010,5433.08,,32810,,-524,,
10/16/2010,5432.71,,32594,,-216,,
10/17/2010,5432.68,,32579,,-15,,
10/18/2010,5432.64,,32554,,-25,,
10/19/2010,5432.60,,32535,,-19,,
10/20/2010,5432.57,,32512,,-23,,
10/21/2010,5432.52,,32487,,-25,,
10/22/2010,5432.49,,32465,,-22,,
10/23/2010,5432.57,,32515,,50,,
10/24/2010,5436.13,,34633,,2118,,
10/25/2010,5437.88,,35698,,1065,,
10/26/2010,5437.65,,35553,,-145,,
10/27/2010,5437.03,,35176,,-377,,
10/28/2010,5436.36,,34766,,-410,,
10/29/2010,5435.65,,34342,,-424,,
10/30/2010,5435.52,,34264,,-78,,
10/31/2010,5435.56,,34290,,26,,
11/01/2010,5435.59,,34307,,17,,
11/02/2010,5435.62,,34324,,17,,
11/03/2010,5435.65,,34339,,15,,
11/04/2010,5435.68,,34361,,22,,
11/05/2010,5435.71,,34374,,13,,
11/06/2010,5435.72,,34383,,9,,
11/07/2010,5435.21,,34081,,-302,,
11/08/2010,5432.56,,32506,,-1575,,
11/09/2010,5432.49,,32469,,-37,,
11/10/2010,5433.87,,33282,,813,,
11/11/2010,5433.94,,33321,,39,,
11/12/2010,5433.75,,33212,,-109,,
11/13/2010,5433.13,,32844,,-368,,
11/14/2010,5432.49,,32469,,-375,,
11/15/2010,5431.67,,31987,,-482,,
11/16/2010,5429.68,,30843,,-1144,,
11/17/2010,5428.36,,30087,,-756,,
11/18/2010,5428.31,,30065,,-22,,
11/19/2010,5428.49,,30165,,100,,
11/20/2010,5428.73,,30298,,133,,
11/21/2010,5428.92,,30409,,111,,
11/22/2010,5429.08,,30500,,91,,
11/23/2010,5429.21,,30578,,78,,
11/24/2010,5429.33,,30648,,70,,
11/25/2010,5429.43,,30705,,57,,
11/26/2010,5429.54,,30761,,56,,
11/27/2010,5429.74,,30880,,119,,
11/28/2010,5429.82,,30924,,44,,
11/29/2010,5429.88,,30958,,34,,
11/30/2010,5429.95,,30993,,35,,
12/01/2010,5430.02,,31040,,47,,
12/02/2010,5429.84,,30934,,-106,,
12/03/2010,5429.71,,30863,,-71,,
12/04/2010,5429.57,,30785,,-78,,
12/05/2010,5429.50,,30741,,-44,,
12/06/2010,5429.44,,30707,,-34,,
12/07/2010,5429.31,,30632,,-75,,
12/08/2010,5429.20,,30569,,-63,,
