Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,
08/03/2004,519.74,,64234,,381,,1873,,2065,,0.00,,
08/04/2004,520.71,,64978,,744,,1838,,2213,,--,,
08/05/2004,521.53,,65611,,633,,1834,,2153,,0.00,,
08/06/2004,522.24,,66164,,553,,1802,,2081,,0.00,,
08/07/2004,521.18,,65340,,-824,,1770,,1354,,0.00,,
08/08/2004,519.89,,64349,,--,,1750,,1251,,0.00,,
08/09/2004,520.78,,65032,,683,,1737,,2082,,0.00,,
08/10/2004,521.46,,65557,,--,,1751,,2016,,0.00,,
08/11/2004,522.02,,65992,,--,,1757,,1976,,0.00,,
08/12/2004,522.53,,66391,,399,,1760,,1961,,0.00,,
08/13/2004,522.98,,66744,,353,,1762,,1939,,0.00,,
08/14/2004,521.05,,65240,,-1504,,1759,,1001,,0.00,,
08/15/2004,519.06,,63717,,-1523,,1722,,954,,0.00,,
08/16/2004,519.87,,64333,,616,,1682,,1992,,0.00,,
08/17/2004,520.49,,64808,,475,,1648,,1888,,0.00,,
08/18/2004,521.23,,65379,,571,,1618,,1906,,0.00,,
08/19/2004,522.05,,66016,,637,,1572,,1894,,0.00,,
08/20/2004,522.49,,66359,,343,,1563,,1736,,0.00,,
08/21/2004,521.48,,65573,,-786,,1560,,1164,,0.00,,
08/22/2004,519.80,,64280,,-1293,,1541,,889,,0.00,,
08/23/2004,520.22,,64601,,321,,1504,,1666,,0.00,,
08/24/2004,520.74,,65001,,400,,1444,,1646,,0.00,,
08/25/2004,521.14,,65309,,308,,1435,,1590,,0.00,,
08/26/2004,521.20,,65356,,--,,1435,,1459,,0.00,,
08/27/2004,521.94,,65930,,574,,1437,,1726,,0.00,,
08/28/2004,521.19,,65348,,-582,,1358,,1064,,0.00,,
08/29/2004,520.67,,64947,,-401,,1223,,1021,,0.00,,
08/30/2004,520.77,,65024,,77,,1051,,1090,,0.00,,
08/31/2004,521.22,,65371,,347,,877,,1052,,0.00,,
09/01/2004,521.99,,65969,,598,,796,,1098,,0.00,,
09/02/2004,521.84,,65852,,-117,,793,,734,,0.00,,
09/03/2004,521.89,,65891,,39,,789,,809,,0.00,,
09/04/2004,522.11,,66062,,171,,805,,891,,0.00,,
09/05/2004,522.52,,66383,,321,,782,,944,,0.00,,
09/06/2004,522.94,,66712,,--,,747,,913,,0.00,,
09/07/2004,523.21,,66925,,213,,740,,847,,0.00,,
09/08/2004,523.18,,66901,,-24,,738,,726,,0.00,,
09/09/2004,523.29,,66988,,87,,719,,763,,0.00,,
09/10/2004,523.38,,67059,,71,,719,,755,,0.00,,
09/11/2004,522.65,,66485,,--,,744,,455,,0.00,,
09/12/2004,521.90,,65899,,-586,,716,,420,,0.00,,
09/13/2004,522.30,,66211,,312,,716,,874,,0.00,,
09/14/2004,522.62,,66461,,250,,717,,843,,0.00,,
09/15/2004,522.90,,66681,,220,,716,,827,,0.00,,
09/16/2004,522.98,,66744,,63,,713,,745,,0.00,,
09/17/2004,523.56,,67201,,457,,713,,943,,0.00,,
09/18/2004,521.99,,65969,,--,,712,,91,,0.00,,
09/19/2004,520.44,,64770,,-1199,,707,,103,,0.29,,
09/20/2004,521.15,,65317,,547,,707,,983,,0.00,,
09/21/2004,521.38,,65495,,178,,708,,798,,0.00,,
09/22/2004,--,,--,,--,,--,,--,,0.00,,
09/23/2004,522.19,,66125,,--,,709,,831,,0.00,,
09/24/2004,522.92,,66696,,--,,717,,1005,,0.00,,
09/25/2004,521.06,,65247,,--,,801,,70,,0.00,,
09/26/2004,518.89,,63588,,--,,709,,-127,,0.00,,
09/27/2004,518.92,,63610,,--,,905,,916,,0.00,,
09/28/2004,518.79,,63512,,--,,946,,896,,0.00,,
09/29/2004,519.12,,63762,,250,,966,,1093,,0.00,,
09/30/2004,519.69,,64196,,--,,979,,1198,,0.00,,
10/01/2004,519.68,,64188,,-8,,977,,973,,0.00,,
10/02/2004,518.65,,63406,,-623,,971,,577,,0.00,,
10/03/2004,519.40,,63975,,410,,948,,1235,,0.00,,
10/04/2004,520.14,,64540,,565,,924,,1209,,0.00,,
10/05/2004,520.55,,64854,,314,,923,,1081,,0.00,,
10/06/2004,520.75,,65008,,--,,924,,1002,,0.00,,
10/07/2004,521.03,,65224,,216,,940,,1049,,0.00,,
10/08/2004,521.45,,65549,,--,,954,,1118,,0.00,,
10/09/2004,519.21,,63830,,--,,100,,133,,0.00,,
10/10/2004,518.15,,63029,,--,,947,,543,,0.00,,
10/11/2004,518.47,,63270,,--,,967,,1089,,--,,
10/12/2004,519.03,,63694,,--,,966,,1179,,0.00,,
10/13/2004,519.92,,64371,,--,,949,,1290,,0.00,,
10/14/2004,520.62,,64908,,--,,956,,1227,,0.00,,
10/15/2004,521.10,,65278,,370,,956,,1142,,0.00,,
10/16/2004,520.51,,64824,,-454,,978,,749,,0.09,,
10/17/2004,520.57,,64870,,--,,976,,999,,0.39,,
10/18/2004,520.70,,64970,,100,,975,,1025,,0.28,,
10/19/2004,520.98,,65186,,216,,976,,1085,,1.34,,
10/20/2004,521.69,,65736,,550,,976,,1253,,0.10,,
10/21/2004,521.78,,65806,,70,,978,,1013,,0.00,,
10/22/2004,522.06,,66023,,217,,978,,1087,,0.02,,
10/23/2004,522.12,,66070,,47,,979,,1002,,0.73,,
10/24/2004,522.42,,66305,,55,,979,,1097,,0.00,,
10/25/2004,522.45,,66328,,15,,980,,991,,1.26,,
10/26/2004,522.77,,66579,,251,,979,,1106,,0.20,,
10/27/2004,523.34,,67027,,--,,980,,1205,,0.00,,
10/28/2004,523.41,,67082,,-150,,979,,1006,,0.00,,
10/29/2004,523.49,,67145,,--,,980,,1011,,0.00,,
10/30/2004,522.82,,66618,,--,,980,,714,,0.00,,
10/31/2004,523.06,,66807,,205,,959,,1055,,0.00,,
11/01/2004,523.63,,67256,,--,,922,,1148,,0.00,,
11/02/2004,523.98,,67533,,--,,906,,1046,,0.46,,
11/03/2004,524.32,,67803,,270,,893,,1030,,0.51,,
11/04/2004,524.31,,67796,,-7,,893,,889,,0.00,,
11/05/2004,523.85,,67430,,--,,849,,664,,0.00,,
11/06/2004,522.71,,66532,,-898,,893,,440,,0.00,,
11/07/2004,521.97,,65953,,-579,,839,,547,,0.00,,
11/08/2004,521.53,,65611,,-342,,837,,665,,0.00,,
11/09/2004,521.56,,65635,,--,,844,,856,,0.14,,
11/10/2004,521.26,,65402,,-233,,844,,726,,0.00,,
11/11/2004,521.18,,65340,,-62,,850,,819,,0.54,,
11/12/2004,521.01,,65209,,-131,,851,,785,,0.00,,
11/13/2004,520.03,,64456,,-753,,824,,444,,0.00,,
11/14/2004,519.42,,63990,,--,,807,,572,,0.00,,
11/15/2004,519.07,,63724,,-266,,806,,671,,0.00,,
11/16/2004,518.95,,63633,,--,,817,,771,,0.00,,
11/17/2004,518.46,,63263,,-370,,847,,660,,0.00,,
11/18/2004,518.33,,63165,,-98,,835,,786,,0.03,,
11/19/2004,518.37,,63195,,30,,838,,854,,0.00,,
11/20/2004,517.58,,62602,,-593,,835,,536,,0.00,,
11/21/2004,517.99,,62909,,307,,813,,967,,0.00,,
11/22/2004,518.50,,63293,,--,,813,,1007,,0.00,,
11/23/2004,518.95,,63633,,340,,822,,993,,0.00,,
11/24/2004,519.48,,64036,,403,,827,,1030,,0.00,,
11/25/2004,519.09,,63739,,-297,,827,,677,,0.09,,
11/26/2004,518.88,,63580,,-159,,827,,747,,0.10,,
11/27/2004,518.21,,63074,,--,,809,,554,,1.22,,
11/28/2004,518.16,,63037,,--,,775,,757,,0.00,,
11/29/2004,518.43,,63240,,203,,775,,878,,0.00,,
11/30/2004,519.05,,63709,,682,,776,,1012,,0.00,,
12/01/2004,520.25,,64624,,--,,801,,1262,,0.00,,
12/02/2004,521.05,,65240,,--,,803,,1113,,0.00,,
12/03/2004,521.92,,65914,,674,,819,,1159,,0.00,,
12/04/2004,520.85,,65085,,-829,,788,,370,,0.00,,
12/05/2004,520.52,,64831,,0,,780,,757,,0.00,,
12/06/2004,521.12,,65294,,--,,780,,1013,,1.00,,
12/07/2004,521.59,,65658,,--,,772,,956,,2.00,,
12/08/2004,524.59,,68019,,--,,1268,,2458,,0.33,,
12/09/2004,523.02,,66775,,-1244,,1268,,640,,0.00,,
12/10/2004,520.85,,65085,,-1690,,2004,,1151,,0.00,,
12/11/2004,520.89,,65116,,31,,909,,925,,0.00,,
12/12/2004,520.99,,65193,,77,,786,,825,,0.00,,
12/13/2004,521.14,,65309,,116,,770,,828,,0.00,,
12/14/2004,521.49,,65580,,271,,756,,893,,0.00,,
12/15/2004,521.66,,65712,,132,,757,,823,,0.00,,
12/16/2004,521.95,,65938,,226,,757,,871,,0.00,,
12/17/2004,521.66,,65712,,-226,,757,,643,,0.00,,
12/18/2004,520.83,,65070,,-642,,756,,432,,0.00,,
12/19/2004,520.21,,64593,,-477,,754,,598,,0.00,,
12/20/2004,520.45,,64778,,185,,753,,846,,0.00,,
12/21/2004,520.59,,64885,,107,,755,,809,,0.00,,
12/22/2004,520.74,,65001,,116,,755,,813,,--,,
12/23/2004,520.68,,64954,,-47,,755,,731,,0.00,,
12/24/2004,520.50,,64816,,-138,,754,,685,,0.00,,
12/25/2004,520.27,,64639,,-177,,755,,665,,0.00,,
12/26/2004,519.77,,64257,,-382,,754,,562,,0.00,,
12/27/2004,519.84,,64310,,53,,755,,781,,0.40,,
12/28/2004,520.25,,64624,,314,,755,,913,,0.86,,
12/29/2004,521.27,,65410,,786,,756,,1152,,1.45,,
12/30/2004,522.90,,66681,,1271,,1518,,2158,,1.05,,
12/31/2004,521.55,,65627,,--,,2975,,2444,,0.95,,
01/01/2005,519.64,,64158,,-1469,,2470,,1730,,0.26,,
01/02/2005,521.40,,65511,,1353,,1215,,1897,,1.20,,
01/03/2005,522.84,,66634,,1123,,1121,,1687,,0.00,,
01/04/2005,522.44,,66320,,-314,,1269,,1111,,0.02,,
01/05/2005,521.41,,65518,,-802,,1497,,1092,,0.00,,
01/06/2005,519.90,,64356,,-1162,,1493,,907,,0.29,,
01/07/2005,519.06,,63717,,--,,1445,,1123,,0.44,,
01/08/2005,520.16,,64555,,838,,1346,,1769,,0.33,,
01/09/2005,520.42,,64755,,200,,1348,,1448,,0.00,,
01/10/2005,520.37,,64716,,-39,,1348,,1328,,--,,
01/11/2005,523.42,,67090,,--,,1447,,2644,,0.25,,
01/12/2005,522.45,,66328,,-762,,1925,,1541,,0.00,,
01/13/2005,520.82,,65062,,-1266,,1844,,1205,,0.00,,
01/14/2005,518.96,,63641,,-1421,,1928,,1212,,0.00,,
01/15/2005,517.53,,62564,,-1077,,1499,,956,,0.02,,
01/16/2005,517.75,,62729,,165,,1008,,1091,,0.00,,
01/17/2005,518.39,,63210,,481,,927,,1170,,0.00,,
01/18/2005,518.69,,63436,,226,,954,,1068,,0.00,,
01/19/2005,519.52,,64066,,630,,1036,,1354,,0.00,,
01/20/2005,519.76,,64249,,183,,1034,,1126,,0.00,,
01/21/2005,519.91,,64364,,115,,1024,,1082,,0.00,,
01/22/2005,519.52,,64066,,-298,,1017,,867,,0.00,,
01/23/2005,519.52,,64066,,0,,1017,,1017,,0.00,,
01/24/2005,519.44,,64005,,-61,,1017,,987,,0.02,,
01/25/2005,518.94,,63626,,--,,1017,,826,,0.26,,
01/26/2005,519.55,,64089,,463,,1017,,1251,,--,,
01/27/2005,520.51,,64824,,735,,1021,,1392,,0.58,,
01/28/2005,521.72,,65759,,935,,1023,,1495,,0.05,,
01/29/2005,522.17,,66109,,350,,1026,,1203,,0.00,,
01/30/2005,522.34,,66242,,133,,1028,,1095,,0.00,,
01/31/2005,522.75,,66563,,321,,1008,,1170,,0.00,,
02/01/2005,522.40,,66289,,-274,,988,,849,,0.00,,
02/02/2005,522.33,,66234,,--,,987,,959,,0.00,,
02/03/2005,521.97,,65953,,-281,,993,,851,,0.00,,
02/04/2005,521.26,,65402,,--,,972,,694,,0.00,,
02/05/2005,520.90,,65124,,-278,,908,,768,,0.00,,
02/06/2005,520.39,,64732,,-392,,904,,706,,0.00,,
02/07/2005,520.16,,64555,,-177,,902,,813,,0.04,,
02/08/2005,519.88,,64341,,-214,,939,,831,,0.00,,
02/09/2005,519.78,,64265,,-76,,903,,865,,0.00,,
02/10/2005,519.73,,64226,,-39,,748,,729,,0.00,,
02/11/2005,519.53,,64074,,-152,,921,,844,,0.00,,
02/12/2005,518.79,,63512,,-562,,921,,637,,0.05,,
02/13/2005,518.49,,63285,,--,,910,,796,,0.30,,
02/14/2005,518.57,,63346,,61,,905,,936,,0.00,,
02/15/2005,519.02,,63686,,340,,905,,1076,,0.36,,
02/16/2005,518.99,,63664,,-22,,908,,897,,0.33,,
02/17/2005,519.35,,63937,,273,,908,,1045,,0.02,,
02/18/2005,519.62,,64142,,205,,908,,1012,,0.06,,
02/19/2005,519.81,,64287,,145,,909,,982,,0.89,,
02/20/2005,522.77,,66579,,2292,,908,,2063,,--,,
02/21/2005,522.98,,66744,,--,,1665,,1748,,0.41,,
02/22/2005,522.39,,66281,,-463,,1831,,1598,,0.00,,
02/23/2005,521.07,,65255,,--,,1831,,1314,,0.00,,
02/24/2005,519.67,,64181,,--,,1749,,1207,,0.00,,
02/25/2005,520.24,,64616,,--,,951,,1171,,0.00,,
02/26/2005,520.24,,64616,,0,,914,,914,,0.00,,
02/27/2005,520.43,,64762,,146,,914,,988,,0.70,,
02/28/2005,521.30,,65433,,--,,917,,1255,,0.00,,
03/01/2005,522.08,,66039,,606,,918,,1224,,1.25,,
03/02/2005,523.90,,67470,,1415,,1508,,2229,,0.00,,
03/03/2005,522.65,,66485,,--,,2146,,1649,,0.00,,
03/04/2005,520.62,,64908,,--,,1566,,771,,0.00,,
03/05/2005,519.46,,64021,,--,,2146,,1699,,0.00,,
03/06/2005,520.11,,64517,,--,,1566,,1816,,0.00,,
03/07/2005,520.60,,64893,,--,,914,,1104,,0.00,,
03/08/2005,520.86,,65093,,--,,917,,1017,,0.00,,
03/09/2005,520.82,,65062,,--,,917,,901,,0.00,,
03/10/2005,520.75,,65008,,--,,917,,890,,--,,
03/11/2005,520.68,,64954,,--,,905,,878,,0.00,,
03/12/2005,520.31,,64670,,-284,,882,,739,,0.00,,
03/13/2005,520.12,,64524,,-146,,876,,803,,--,,
03/14/2005,519.98,,64417,,--,,877,,823,,0.00,,
03/15/2005,519.61,,64135,,-282,,873,,731,,0.00,,
03/16/2005,519.44,,64005,,-130,,871,,806,,0.00,,
03/17/2005,519.62,,64142,,137,,872,,941,,0.00,,
03/18/2005,519.74,,64234,,--,,871,,918,,0.46,,
03/19/2005,520.25,,64624,,--,,872,,1069,,1.10,,
03/20/2005,522.67,,66500,,1673,,875,,1821,,0.46,,
03/21/2005,523.18,,66901,,--,,1464,,1666,,0.56,,
03/22/2005,527.90,,70699,,--,,2889,,4804,,0.82,,
03/23/2005,528.55,,71235,,156,,4980,,5251,,1.28,,
03/24/2005,526.24,,69345,,-2222,,4320,,3367,,0.00,,
03/25/2005,522.14,,66086,,-3259,,3877,,2234,,0.00,,
03/26/2005,519.45,,64013,,-2073,,3137,,2092,,0.00,,
03/27/2005,518.37,,63195,,-818,,2392,,1979,,0.55,,
03/28/2005,520.65,,64931,,1736,,2392,,3267,,0.08,,
03/29/2005,522.20,,66133,,1030,,2184,,2709,,0.03,,
03/30/2005,522.75,,66563,,430,,2188,,2405,,0.00,,
03/31/2005,521.98,,65961,,-602,,2190,,1887,,0.00,,
04/01/2005,520.72,,64985,,-976,,2184,,1691,,0.00,,
04/02/2005,519.67,,64181,,-804,,1756,,1351,,0.00,,
04/03/2005,520.49,,64808,,627,,1235,,1551,,0.44,,
04/04/2005,521.82,,65837,,1029,,1233,,1751,,0.00,,
04/05/2005,522.88,,66665,,828,,1229,,1646,,0.00,,
04/06/2005,523.30,,66996,,331,,1233,,1400,,0.23,,
04/07/2005,523.40,,67074,,78,,1397,,1436,,0.06,,
04/08/2005,523.68,,67296,,222,,1530,,1642,,0.64,,
04/09/2005,523.77,,67367,,71,,1574,,1609,,0.00,,
04/10/2005,522.92,,66696,,-671,,1882,,1544,,--,,
04/11/2005,522.07,,66031,,-665,,1927,,1592,,0.00,,
04/12/2005,521.75,,65782,,-466,,2007,,1881,,0.00,,
04/13/2005,520.82,,65062,,-720,,2175,,1812,,0.00,,
04/14/2005,520.48,,64801,,--,,2298,,2166,,0.00,,
04/15/2005,521.24,,65387,,586,,2298,,2593,,0.00,,
04/16/2005,520.80,,65047,,-340,,2304,,2133,,0.00,,
04/17/2005,520.53,,64839,,-208,,2298,,2193,,0.13,,
04/18/2005,520.82,,65062,,--,,2296,,2409,,0.00,,
04/19/2005,520.74,,65001,,-61,,2300,,2269,,0.00,,
04/20/2005,520.54,,64847,,-154,,2299,,2221,,0.00,,
04/21/2005,521.16,,65325,,478,,2302,,2543,,0.00,,
04/22/2005,521.55,,65627,,302,,2304,,2456,,0.09,,
04/23/2005,519.47,,64028,,-1599,,2300,,1494,,0.10,,
04/24/2005,519.26,,63868,,-160,,2295,,2214,,0.00,,
04/25/2005,519.35,,63937,,69,,2295,,2330,,0.00,,
04/26/2005,518.59,,63361,,--,,2622,,2332,,0.00,,
04/27/2005,517.72,,62706,,-655,,2937,,2607,,0.00,,
04/28/2005,516.43,,61746,,-960,,3118,,2634,,0.00,,
04/29/2005,517.36,,62437,,691,,3116,,3465,,--,,
04/30/2005,517.66,,62661,,--,,3120,,3233,,0.00,,
05/01/2005,518.28,,63127,,466,,3125,,3360,,0.00,,
05/02/2005,518.15,,63029,,-98,,3128,,3078,,0.00,,
05/03/2005,517.92,,62856,,-173,,3129,,3042,,0.00,,
05/04/2005,517.94,,62871,,15,,3129,,3136,,0.28,,
05/05/2005,518.23,,63089,,218,,3130,,3240,,0.20,,
05/06/2005,518.06,,62962,,-127,,3129,,3065,,0.00,,
05/07/2005,517.92,,62856,,-106,,3129,,3075,,0.15,,
05/08/2005,518.73,,63467,,611,,3127,,3435,,--,,
05/09/2005,523.07,,66814,,3167,,3468,,5156,,0.23,,
05/10/2005,522.35,,66250,,-752,,4189,,3904,,0.00,,
05/11/2005,521.79,,65813,,-437,,4178,,3958,,0.00,,
05/12/2005,521.12,,65294,,-519,,4170,,3908,,0.00,,
05/13/2005,520.27,,64639,,-655,,4166,,3836,,0.00,,
05/14/2005,519.22,,63838,,-801,,4159,,3755,,0.00,,
05/15/2005,519.07,,63724,,-114,,4153,,4095,,0.25,,
05/16/2005,522.92,,66696,,2972,,4166,,5664,,0.00,,
05/17/2005,527.36,,70256,,3242,,4208,,6003,,0.00,,
05/18/2005,530.48,,72845,,2907,,5957,,7262,,1.17,,
05/19/2005,534.67,,76440,,3595,,33723,,35331,,0.09,,
05/20/2005,533.35,,75293,,-1147,,35576,,34998,,0.00,,
05/21/2005,530.55,,72904,,-2389,,23460,,22255,,0.00,,
05/22/2005,530.08,,72509,,--,,13467,,13268,,--,,
05/23/2005,529.60,,72108,,-401,,11317,,11115,,0.00,,
05/24/2005,528.78,,71425,,-683,,9084,,8740,,0.00,,
05/25/2005,528.75,,71401,,-24,,7897,,7885,,0.00,,
05/26/2005,529.09,,71683,,282,,8140,,8282,,0.00,,
05/27/2005,528.77,,71417,,-266,,8905,,8771,,0.00,,
05/28/2005,528.61,,71285,,--,,7645,,7579,,0.00,,
05/29/2005,528.30,,71029,,-256,,7076,,6947,,0.00,,
05/30/2005,528.00,,70781,,--,,6056,,5931,,0.00,,
05/31/2005,527.89,,70691,,--,,5621,,5575,,0.00,,
06/01/2005,527.43,,70314,,-377,,4816,,4626,,0.00,,
06/02/2005,527.49,,70363,,49,,4652,,4677,,0.00,,
06/03/2005,527.40,,70289,,-74,,4731,,4694,,0.00,,
06/04/2005,527.48,,70354,,65,,4881,,4914,,0.00,,
06/05/2005,527.30,,70207,,-147,,4596,,4522,,0.00,,
06/06/2005,527.35,,70248,,41,,4469,,4489,,0.00,,
06/07/2005,527.17,,70101,,-147,,4402,,4328,,0.38,,
06/08/2005,527.30,,70207,,106,,4214,,4268,,0.72,,
06/09/2005,528.08,,70847,,640,,4758,,5081,,0.00,,
06/10/2005,527.38,,70273,,-574,,5371,,5082,,0.00,,
06/11/2005,526.98,,69946,,-327,,4158,,3994,,0.00,,
06/12/2005,526.95,,69922,,-24,,4137,,4125,,--,,
06/13/2005,527.28,,70191,,269,,4241,,4377,,0.00,,
06/14/2005,527.12,,70060,,-131,,4446,,4380,,0.00,,
06/15/2005,526.37,,69450,,--,,4120,,3812,,0.00,,
06/16/2005,524.00,,67549,,-1901,,4084,,3125,,0.35,,
06/17/2005,521.86,,65868,,-1681,,4067,,3220,,0.01,,
06/18/2005,520.06,,64479,,-1389,,3868,,3168,,0.00,,
06/19/2005,518.63,,63391,,-1088,,3338,,2789,,0.00,,
06/20/2005,517.96,,62886,,-505,,3338,,3083,,0.00,,
06/21/2005,517.88,,62826,,-60,,2838,,2808,,0.00,,
06/22/2005,518.68,,63429,,603,,2844,,3149,,0.00,,
06/23/2005,518.92,,63610,,181,,2844,,2936,,0.00,,
06/24/2005,519.15,,63785,,175,,2848,,2936,,0.00,,
06/25/2005,517.65,,62654,,-1131,,2844,,2274,,0.00,,
06/26/2005,517.61,,62624,,-30,,2835,,2820,,0.00,,
06/27/2005,517.36,,62437,,--,,2835,,2741,,0.00,,
06/28/2005,518.23,,63089,,652,,2835,,3164,,0.00,,
06/29/2005,518.58,,63353,,38,,2842,,2976,,0.00,,
06/30/2005,519.15,,63785,,159,,2849,,3067,,0.00,,
07/01/2005,519.55,,64089,,304,,2851,,3004,,0.00,,
07/02/2005,519.19,,63815,,--,,2850,,2535,,0.00,,
07/03/2005,518.48,,63278,,-537,,2844,,2573,,0.00,,
07/04/2005,517.90,,62841,,-437,,2837,,2617,,0.00,,
07/05/2005,517.75,,62729,,-112,,2839,,2782,,0.00,,
07/06/2005,517.66,,62661,,-68,,2839,,2805,,0.00,,
07/07/2005,518.48,,63278,,617,,2844,,3155,,0.00,,
07/08/2005,518.49,,63285,,7,,2843,,2847,,0.00,,
07/09/2005,518.46,,63263,,--,,2846,,2835,,0.00,,
07/10/2005,518.72,,63459,,196,,2844,,2943,,0.00,,
07/11/2005,519.36,,63944,,485,,2850,,3094,,0.00,,
07/12/2005,519.52,,64066,,122,,2851,,2913,,0.00,,
07/13/2005,519.39,,63967,,-99,,2851,,2801,,0.00,,
07/14/2005,518.82,,63535,,-742,,2849,,2631,,0.00,,
07/15/2005,518.48,,63278,,-1508,,2845,,2715,,0.00,,
07/16/2005,518.08,,62977,,-658,,2845,,2693,,0.00,,
07/17/2005,517.51,,62549,,-617,,2672,,2457,,--,,
07/18/2005,518.46,,63263,,714,,2368,,2727,,0.00,,
07/19/2005,519.51,,64059,,796,,2230,,2631,,0.00,,
07/20/2005,520.14,,64540,,481,,2236,,2479,,0.00,,
07/21/2005,520.68,,64954,,414,,2237,,2446,,0.00,,
07/22/2005,520.73,,64993,,39,,2088,,2108,,0.00,,
07/23/2005,520.85,,65085,,92,,2237,,2283,,0.00,,
07/24/2005,521.13,,65302,,--,,2016,,2126,,0.00,,
07/25/2005,521.00,,65201,,--,,2017,,1966,,0.00,,
07/26/2005,521.18,,65340,,139,,2015,,2085,,0.00,,
07/27/2005,521.03,,65224,,-116,,2015,,1957,,0.00,,
07/28/2005,521.12,,65294,,70,,2016,,2051,,0.00,,
07/29/2005,521.67,,65720,,426,,2017,,2154,,0.00,,
07/30/2005,521.33,,65456,,-264,,2019,,1886,,0.00,,
07/31/2005,521.36,,65480,,24,,2017,,2029,,0.00,,
08/01/2005,521.88,,65883,,403,,1963,,2166,,0.00,,
08/02/2005,522.21,,66140,,257,,1962,,2091,,0.00,,
08/03/2005,522.33,,66234,,-155,,2019,,2067,,0.00,,
08/04/2005,522.08,,66039,,-195,,1842,,1743,,0.00,,
08/05/2005,522.13,,66078,,39,,1714,,1734,,0.00,,
08/06/2005,521.34,,65464,,-614,,1712,,1403,,0.00,,
08/07/2005,520.52,,64831,,-633,,1711,,1485,,0.00,,
08/08/2005,520.73,,64993,,-138,,1707,,1789,,0.00,,
08/09/2005,521.08,,65263,,-54,,1706,,1842,,0.00,,
08/10/2005,521.42,,65526,,-31,,1722,,1854,,0.00,,
08/11/2005,521.93,,65922,,93,,1725,,1925,,0.00,,
08/12/2005,522.01,,65985,,63,,1725,,1757,,--,,
08/13/2005,--,,--,,--,,--,,--,,--,,
08/14/2005,520.84,,65078,,--,,1719,,1431,,--,,
08/15/2005,520.99,,65193,,115,,1716,,1774,,0.00,,
08/16/2005,521.03,,65224,,--,,1718,,1616,,0.00,,
08/17/2005,521.45,,65549,,78,,1723,,1887,,0.00,,
08/18/2005,520.85,,65085,,-464,,1721,,1487,,0.00,,
08/19/2005,519.12,,63762,,-1323,,1721,,1054,,0.00,,
08/20/2005,518.71,,63452,,-310,,1716,,1559,,0.00,,
08/21/2005,517.77,,62744,,-708,,1704,,1347,,0.00,,
08/22/2005,517.70,,62691,,-53,,1709,,1682,,0.00,,
08/23/2005,517.30,,62392,,-299,,1717,,1566,,0.00,,
08/24/2005,518.02,,62932,,540,,1650,,1922,,0.00,,
08/25/2005,518.06,,62962,,30,,1498,,1513,,0.00,,
08/26/2005,519.34,,63929,,967,,1316,,1803,,0.00,,
08/27/2005,520.33,,64685,,756,,1225,,1606,,0.00,,
08/28/2005,520.78,,65032,,177,,1218,,1392,,0.00,,
08/29/2005,520.42,,64755,,-277,,1160,,1020,,0.00,,
08/30/2005,520.59,,64885,,130,,1160,,1225,,0.00,,
08/31/2005,520.99,,65193,,147,,1060,,1215,,0.00,,
09/01/2005,521.13,,65302,,-84,,858,,913,,0.00,,
09/02/2005,521.24,,65387,,85,,859,,901,,0.00,,
09/03/2005,520.94,,65155,,-232,,860,,743,,0.00,,
09/04/2005,520.42,,64755,,-400,,858,,656,,0.00,,
09/05/2005,519.68,,64188,,-734,,857,,458,,0.00,,
09/06/2005,520.24,,64616,,412,,858,,1073,,0.00,,
09/07/2005,520.57,,64870,,69,,860,,988,,0.00,,
09/08/2005,520.57,,64870,,0,,860,,860,,0.00,,
09/09/2005,519.87,,64333,,-537,,--,,--,,0.00,,
09/10/2005,518.84,,63550,,-783,,859,,464,,0.00,,
09/11/2005,517.54,,62572,,-978,,857,,364,,0.00,,
09/12/2005,517.60,,62617,,45,,856,,878,,0.00,,
09/13/2005,517.76,,62736,,450,,855,,915,,0.00,,
09/14/2005,518.10,,62992,,256,,775,,904,,0.00,,
09/15/2005,518.47,,63270,,278,,751,,891,,0.00,,
09/16/2005,518.44,,63248,,--,,726,,714,,0.00,,
09/17/2005,518.77,,63497,,--,,726,,851,,0.00,,
09/18/2005,518.68,,63429,,-68,,717,,683,,0.00,,
09/19/2005,518.52,,63308,,-121,,717,,656,,0.00,,
09/20/2005,518.57,,63346,,38,,717,,736,,0.00,,
09/21/2005,519.06,,63717,,371,,719,,906,,0.00,,
09/22/2005,520.04,,64463,,746,,719,,1095,,0.00,,
09/23/2005,520.26,,64632,,169,,722,,808,,0.00,,
09/24/2005,519.90,,64356,,-276,,722,,583,,0.00,,
09/25/2005,519.54,,64081,,-275,,722,,583,,--,,
09/26/2005,519.96,,64402,,321,,722,,884,,0.15,,
09/27/2005,520.18,,64570,,168,,715,,800,,0.00,,
09/28/2005,520.54,,64847,,277,,713,,853,,0.00,,
09/29/2005,520.94,,65155,,308,,714,,870,,0.00,,
09/30/2005,521.10,,65278,,123,,715,,777,,0.00,,
10/01/2005,521.08,,65263,,-15,,715,,707,,0.00,,
10/02/2005,520.35,,64701,,-562,,715,,432,,0.00,,
