05/18/2015,ThecapacitywasrevisedinMay2015usingdatafromthe
SacramentoMunicipalUtilityDistrict,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,PPTINC , ,,RAIN , ,,TEMPMN , ,,TEMPMX , ,,TEMPAV , ,,
 ,FEET, ,AF, ,AF, ,INCHES, ,INCHES, ,DEGF, ,DEGF, ,DEGF, ,
01/23/2010,6391.50,,45732,,-1118,,--,,18,,28,,22,,
01/24/2010,--,,44638,,-1094,,--,,16,,29,,25,,
01/25/2010,6389.58,,43567,,-1071,,--,,29,,34,,31,,
01/26/2010,6388.58,,42453,,-1114,,--,,30,,35,,32,,
01/27/2010,6387.54,,41309,,-1144,,--,,26,,35,,31,,
01/28/2010,6386.58,,40265,,-1044,,--,,28,,46,,34,,
01/29/2010,6385.50,,39106,,-1159,,--,,28,,44,,34,,
01/30/2010,6384.43,,37972,,-1134,,--,,21,,32,,28,,
01/31/2010,6383.35,,36843,,-1129,,--,,17,,40,,28,,
02/01/2010,6383.37,,36864,,21,,--,,24,,40,,32,,
02/02/2010,6383.41,,36906,,42,,--,,23,,41,,31,,
02/03/2010,6383.46,,36958,,52,,--,,27,,36,,31,,
02/04/2010,6383.53,,37032,,74,,--,,26,,39,,33,,
02/05/2010,6383.63,,37135,,103,,--,,29,,37,,32,,
02/06/2010,6383.72,,37229,,94,,--,,28,,32,,30,,
02/07/2010,6383.75,,37260,,31,,--,,25,,41,,30,,
02/08/2010,6383.79,,37312,,52,,--,,21,,37,,28,,
02/09/2010,6383.85,,37365,,53,,--,,26,,34,,29,,
02/10/2010,6383.87,,37386,,21,,--,,24,,37,,30,,
02/11/2010,6383.90,,37417,,31,,--,,27,,42,,32,,
02/12/2010,6383.93,,37448,,31,,--,,27,,40,,34,,
02/13/2010,6383.95,,37469,,21,,--,,25,,50,,37,,
02/14/2010,6383.98,,37500,,31,,--,,29,,52,,38,,
02/15/2010,6384.02,,37542,,42,,--,,34,,52,,41,,
02/16/2010,6384.06,,37584,,42,,--,,36,,55,,43,,
02/17/2010,6384.12,,37647,,63,,--,,31,,52,,41,,
02/18/2010,6384.19,,37720,,73,,--,,29,,48,,37,,
02/19/2010,6384.27,,37804,,84,,--,,26,,40,,34,,
02/20/2010,6384.38,,37919,,115,,--,,26,,35,,30,,
02/21/2010,6384.49,,38037,,118,,--,,19,,29,,25,,
02/22/2010,6384.52,,38068,,31,,--,,19,,34,,24,,
02/23/2010,6384.63,,38184,,116,,--,,26,,36,,31,,
02/24/2010,6384.81,,38374,,190,,--,,28,,35,,31,,
02/25/2010,6384.87,,38437,,63,,--,,24,,44,,33,,
02/26/2010,6385.03,,38607,,170,,--,,30,,43,,35,,
02/27/2010,6385.15,,38733,,126,,--,,30,,36,,32,,
02/28/2010,6385.19,,38776,,43,,--,,30,,43,,37,,
03/01/2010,6385.23,,38818,,42,,--,,28,,48,,37,,
03/02/2010,6385.34,,38935,,117,,--,,28,,35,,31,,
03/03/2010,6385.50,,39106,,171,,--,,15,,27,,24,,
03/04/2010,6385.55,,39160,,54,,--,,10,,33,,22,,
03/05/2010,6385.61,,39224,,64,,--,,15,,38,,29,,
03/06/2010,6385.66,,39278,,54,,--,,30,,40,,34,,
03/07/2010,6385.71,,39331,,53,,--,,27,,44,,34,,
03/08/2010,6385.79,,39416,,85,,--,,16,,31,,25,,
03/09/2010,6385.85,,39481,,65,,--,,9,,30,,20,,
03/10/2010,6385.90,,39534,,53,,--,,16,,32,,23,,
03/11/2010,6385.94,,39577,,43,,--,,20,,44,,32,,
03/12/2010,6386.12,,39780,,203,,--,,23,,37,,31,,
03/13/2010,6386.22,,39877,,97,,--,,13,,28,,22,,
03/14/2010,6386.23,,39888,,11,,--,,23,,46,,35,,
03/15/2010,6386.29,,39953,,65,,--,,33,,53,,43,,
03/16/2010,6386.35,,40017,,64,,--,,32,,54,,43,,
03/17/2010,6386.47,,40147,,130,,--,,38,,57,,45,,
03/18/2010,6386.65,,40342,,195,,--,,36,,45,,41,,
03/19/2010,6386.81,,40515,,173,,--,,34,,60,,44,,
03/20/2010,6387.00,,40721,,206,,--,,32,,54,,43,,
03/21/2010,6387.19,,40927,,206,,--,,36,,49,,41,,
03/22/2010,6387.42,,41178,,251,,--,,33,,49,,41,,
03/23/2010,6387.61,,41385,,207,,--,,31,,55,,40,,
03/24/2010,6387.85,,41649,,264,,--,,30,,52,,40,,
03/25/2010,6388.17,,42000,,351,,--,,24,,32,,28,,
03/26/2010,6388.35,,42199,,199,,--,,17,,42,,30,,
03/27/2010,6388.50,,42364,,165,,--,,30,,51,,37,,
03/28/2010,6388.66,,42542,,178,,--,,37,,49,,42,,
03/29/2010,6388.96,,42875,,333,,--,,33,,46,,38,,
03/30/2010,6389.66,,43646,,771,,--,,20,,34,,28,,
03/31/2010,6390.07,,44107,,461,,--,,16,,31,,23,,
04/01/2010,6390.27,,44333,,226,,--,,13,,30,,22,,
04/02/2010,6390.50,,44592,,259,,--,,19,,30,,26,,
04/03/2010,6390.62,,44728,,136,,--,,18,,32,,26,,
04/04/2010,6390.81,,44944,,216,,--,,22,,29,,25,,
04/05/2010,6390.87,,45012,,68,,--,,19,,28,,24,,
04/06/2010,6390.46,,44547,,-465,,--,,15,,44,,30,,
04/07/2010,6390.50,,44603,,56,,--,,33,,52,,43,,
04/08/2010,6390.67,,44785,,182,,--,,30,,49,,41,,
04/09/2010,6390.67,,44785,,0,,--,,29,,46,,38,,
04/10/2010,6390.47,,44558,,-227,,--,,32,,42,,35,,
04/11/2010,6390.29,,44355,,-203,,--,,25,,34,,31,,
04/12/2010,6390.10,,44141,,-214,,--,,25,,31,,27,,
04/13/2010,6389.83,,43847,,-294,,--,,25,,36,,31,,
04/14/2010,6389.48,,43444,,-403,,--,,26,,38,,32,,
04/15/2010,6389.08,,43009,,-435,,--,,26,,51,,39,,
04/16/2010,6388.81,,42709,,-300,,--,,31,,48,,39,,
04/17/2010,6388.63,,42508,,-201,,--,,30,,56,,42,,
04/18/2010,6388.51,,42376,,-132,,--,,33,,58,,46,,
04/19/2010,6388.56,,42431,,55,,--,,32,,54,,43,,
04/20/2010,6388.92,,42820,,389,,--,,24,,42,,31,,
04/21/2010,6389.10,,43031,,211,,--,,22,,32,,27,,
04/22/2010,6389.06,,42976,,-55,,--,,27,,40,,33,,
04/23/2010,6388.83,,42720,,-256,,--,,35,,51,,43,,
04/24/2010,6388.68,,42564,,-156,,--,,32,,54,,43,,
04/25/2010,6389.21,,43143,,579,,--,,38,,57,,45,,
04/26/2010,6389.44,,43399,,256,,--,,37,,58,,48,,
04/27/2010,6390.10,,44141,,742,,--,,25,,45,,36,,
04/28/2010,6390.48,,44570,,429,,--,,22,,27,,25,,
04/29/2010,6390.40,,44479,,-91,,--,,17,,33,,25,,
04/30/2010,6390.17,,44220,,-259,,--,,25,,46,,34,,
05/01/2010,--,,43949,,-271,,--,,30,,44,,38,,
05/02/2010,--,,44209,,260,,--,,34,,51,,44,,
05/03/2010,6390.11,,44152,,-57,,--,,39,,57,,48,,
05/04/2010,6390.42,,44502,,350,,--,,35,,54,,46,,
05/05/2010,6390.92,,45069,,567,,--,,29,,46,,39,,
05/06/2010,6391.29,,45492,,423,,--,,26,,44,,35,,
05/07/2010,6391.45,,45675,,183,,--,,31,,52,,42,,
05/08/2010,6391.89,,46180,,505,,--,,36,,47,,42,,
05/09/2010,6392.30,,46653,,473,,--,,29,,40,,34,,
05/10/2010,6392.55,,46931,,278,,--,,20,,31,,27,,
05/11/2010,6392.26,,46607,,-324,,--,,20,,41,,33,,
05/12/2010,6391.89,,46180,,-427,,--,,33,,50,,41,,
05/13/2010,6391.60,,45847,,-333,,--,,33,,56,,44,,
05/14/2010,6391.49,,45720,,-127,,--,,37,,57,,46,,
05/15/2010,6391.54,,45778,,58,,--,,38,,59,,49,,
05/16/2010,6392.03,,46341,,563,,--,,40,,59,,51,,
05/17/2010,6392.77,,47198,,857,,--,,32,,48,,39,,
05/18/2010,--,,47817,,619,,--,,32,,43,,37,,
05/19/2010,6393.74,,48333,,516,,--,,39,,49,,42,,
05/20/2010,6394.81,,49611,,1278,,--,,32,,50,,41,,
05/21/2010,6395.64,,50593,,982,,--,,25,,38,,33,,
05/22/2010,6395.88,,50882,,289,,--,,17,,33,,24,,
05/23/2010,6395.81,,50798,,-84,,--,,22,,41,,32,,
05/24/2010,6395.62,,50569,,-229,,--,,29,,40,,34,,
05/25/2010,6395.38,,50281,,-288,,--,,29,,45,,36,,
05/26/2010,6395.21,,50066,,-215,,--,,31,,38,,34,,
05/27/2010,6395.18,,50042,,-24,,--,,28,,36,,31,,
05/28/2010,6394.89,,49695,,-347,,--,,31,,42,,37,,
05/29/2010,6394.65,,49398,,-297,,--,,34,,57,,45,,
05/30/2010,6394.60,,49350,,-48,,--,,40,,62,,50,,
05/31/2010,6394.74,,49517,,167,,--,,45,,55,,50,,
06/01/2010,6395.29,,50174,,657,,--,,42,,56,,50,,
06/02/2010,6396.08,,51123,,949,,--,,38,,58,,50,,
06/03/2010,6397.52,,52877,,1754,,--,,47,,55,,51,,
06/04/2010,6399.28,,55074,,2197,,--,,42,,51,,47,,
06/05/2010,6401.08,,57339,,2265,,--,,44,,66,,57,,
06/06/2010,6402.56,,59247,,1908,,--,,51,,69,,59,,
06/07/2010,6403.85,,60924,,1677,,--,,47,,67,,57,,
06/08/2010,6404.90,,62317,,1393,,--,,42,,66,,55,,
06/09/2010,6405.77,,63482,,1165,,--,,42,,56,,49,,
06/10/2010,6406.33,,64239,,757,,--,,35,,51,,45,,
06/11/2010,6406.46,,64415,,176,,--,,40,,53,,46,,
06/12/2010,6406.45,,64402,,-13,,--,,43,,61,,51,,
06/13/2010,6406.51,,64483,,81,,--,,41,,69,,56,,
06/14/2010,6406.91,,65028,,545,,--,,45,,72,,59,,
06/15/2010,6407.62,,65999,,971,,--,,45,,65,,57,,
06/16/2010,6408.07,,66620,,621,,--,,39,,56,,48,,
06/17/2010,6408.19,,66786,,166,,--,,38,,62,,50,,
06/18/2010,6408.39,,67062,,276,,--,,41,,60,,51,,
06/19/2010,6408.39,,67062,,0,,--,,42,,57,,50,,
06/20/2010,6408.39,,67062,,0,,--,,40,,60,,51,,
06/21/2010,6408.35,,67007,,-55,,--,,48,,64,,55,,
06/22/2010,6408.57,,67312,,305,,--,,49,,69,,59,,
06/23/2010,6408.82,,67673,,361,,--,,48,,70,,59,,
06/24/2010,6409.43,,68512,,839,,--,,51,,68,,59,,
06/25/2010,6409.48,,68581,,69,,--,,51,,62,,56,,
06/26/2010,6409.23,,68231,,-350,,--,,51,,74,,64,,
06/27/2010,6409.30,,68329,,98,,--,,53,,79,,68,,
06/28/2010,6409.40,,68468,,139,,--,,58,,79,,68,,
06/29/2010,6409.55,,68681,,213,,--,,54,,75,,66,,
06/30/2010,6409.34,,68384,,-297,,--,,50,,68,,60,,
07/01/2010,6409.00,,67910,,-474,,--,,46,,69,,58,,
07/02/2010,6408.66,,67437,,-473,,--,,50,,66,,59,,
07/03/2010,6408.47,,67173,,-264,,--,,48,,68,,58,,
07/04/2010,6408.27,,66895,,-278,,--,,49,,73,,61,,
07/05/2010,6408.33,,66978,,83,,--,,54,,75,,65,,
07/06/2010,6408.55,,67284,,306,,--,,52,,74,,64,,
07/07/2010,6408.88,,67742,,458,,--,,60,,73,,66,,
07/08/2010,6409.00,,67910,,168,,--,,57,,75,,66,,
07/09/2010,6409.08,,68021,,111,,--,,55,,77,,67,,
07/10/2010,6409.14,,68105,,84,,--,,56,,77,,67,,
07/11/2010,6409.18,,68161,,56,,--,,53,,76,,65,,
07/12/2010,6409.21,,68203,,42,,--,,56,,76,,66,,
07/13/2010,6409.13,,68091,,-112,,--,,54,,73,,64,,
07/14/2010,6409.09,,68035,,-56,,--,,55,,75,,65,,
07/15/2010,6409.16,,68133,,98,,--,,59,,80,,71,,
07/16/2010,6409.20,,68189,,56,,--,,62,,80,,71,,
07/17/2010,6409.25,,68259,,70,,--,,60,,79,,70,,
07/18/2010,6409.26,,68273,,14,,--,,58,,79,,69,,
07/19/2010,6409.02,,67938,,-335,,--,,54,,78,,67,,
07/20/2010,6408.76,,67576,,-362,,--,,56,,78,,66,,
07/21/2010,6408.47,,67173,,-403,,--,,53,,73,,64,,
07/22/2010,6408.06,,66605,,-568,,--,,54,,77,,65,,
07/23/2010,6407.68,,66082,,-523,,--,,57,,77,,67,,
07/24/2010,6407.24,,65478,,-604,,--,,59,,79,,69,,
07/25/2010,6406.92,,65040,,-438,,--,,60,,78,,69,,
07/26/2010,6406.67,,64700,,-340,,--,,59,,74,,66,,
07/27/2010,6406.18,,64035,,-665,,--,,54,,72,,64,,
07/28/2010,6405.70,,63388,,-647,,--,,52,,73,,62,,
07/29/2010,6405.19,,62703,,-685,,--,,54,,74,,64,,
07/30/2010,6404.74,,62102,,-601,,--,,53,,74,,63,,
07/31/2010,6404.28,,61492,,-610,,--,,54,,71,,63,,
08/01/2010,6404.11,,61266,,-226,,--,,54,,73,,63,,
08/02/2010,6403.88,,60962,,-304,,--,,51,,73,,62,,
08/03/2010,6403.66,,60673,,-289,,--,,50,,73,,62,,
08/04/2010,6403.44,,60384,,-289,,--,,51,,75,,63,,
08/05/2010,6403.29,,60191,,-193,,--,,53,,72,,62,,
08/06/2010,6403.09,,59928,,-263,,--,,53,,74,,62,,
08/07/2010,6402.88,,59658,,-270,,--,,52,,71,,62,,
08/08/2010,6402.84,,59592,,-66,,--,,53,,69,,61,,
08/09/2010,6402.63,,59316,,-276,,--,,51,,70,,60,,
08/10/2010,6402.40,,59027,,-289,,--,,49,,67,,58,,
08/11/2010,6402.17,,58733,,-294,,--,,50,,64,,57,,
08/12/2010,6401.96,,58462,,-271,,--,,48,,72,,60,,
08/13/2010,6401.74,,58178,,-284,,--,,54,,72,,63,,
08/14/2010,6401.53,,57908,,-270,,--,,54,,71,,63,,
08/15/2010,6401.48,,57843,,-65,,--,,52,,73,,62,,
08/16/2010,--,,57419,,-424,,--,,58,,78,,68,,
08/17/2010,6400.79,,56961,,-458,,--,,56,,74,,65,,
08/18/2010,6400.45,,56517,,-444,,--,,56,,74,,64,,
08/19/2010,6400.08,,56063,,-454,,--,,51,,75,,63,,
08/20/2010,6399.69,,55570,,-493,,--,,52,,72,,62,,
08/21/2010,6399.47,,55295,,-275,,--,,51,,67,,57,,
08/22/2010,6399.43,,55242,,-53,,--,,47,,65,,57,,
08/23/2010,6399.06,,54778,,-464,,--,,56,,75,,64,,
08/24/2010,6398.67,,54295,,-483,,--,,61,,83,,71,,
08/25/2010,6398.18,,53688,,-607,,--,,60,,85,,73,,
08/26/2010,6398.15,,53642,,-46,,--,,59,,78,,71,,
08/27/2010,6397.81,,53239,,-403,,--,,54,,71,,63,,
08/28/2010,6397.75,,53158,,-81,,--,,40,,54,,48,,
08/29/2010,6397.72,,53122,,-36,,--,,38,,49,,43,,
08/30/2010,6397.48,,52834,,-288,,--,,37,,56,,46,,
08/31/2010,6397.22,,52508,,-326,,--,,46,,68,,56,,
09/01/2010,6397.04,,52283,,-225,,--,,54,,74,,64,,
09/02/2010,6396.68,,51850,,-433,,--,,59,,79,,68,,
09/03/2010,6396.50,,51629,,-221,,--,,57,,78,,68,,
09/04/2010,6396.32,,51413,,-216,,--,,52,,74,,64,,
09/05/2010,6396.30,,51386,,-27,,--,,52,,71,,62,,
09/06/2010,6396.12,,51170,,-216,,--,,53,,72,,62,,
09/07/2010,6395.95,,50965,,-205,,--,,49,,68,,59,,
09/08/2010,6395.77,,50745,,-220,,--,,37,,48,,42,,
09/09/2010,6395.44,,50357,,-388,,--,,33,,53,,43,,
09/10/2010,6395.28,,50158,,-199,,--,,45,,66,,55,,
09/11/2010,6395.12,,49969,,-189,,--,,47,,69,,58,,
09/12/2010,6394.97,,49786,,-183,,--,,50,,70,,60,,
09/13/2010,6394.81,,49600,,-186,,--,,48,,64,,57,,
09/14/2010,6394.64,,49395,,-205,,--,,45,,66,,56,,
09/15/2010,6394.35,,49044,,-351,,--,,47,,67,,57,,
09/16/2010,6394.05,,48698,,-346,,--,,47,,71,,58,,
09/17/2010,6393.77,,48356,,-342,,--,,48,,68,,56,,
09/18/2010,6393.53,,48083,,-273,,--,,47,,67,,56,,
09/19/2010,6393.35,,47876,,-207,,--,,45,,57,,51,,
09/20/2010,6393.19,,47688,,-188,,--,,44,,64,,53,,
09/21/2010,6393.03,,47494,,-194,,--,,42,,60,,50,,
09/22/2010,6392.86,,47299,,-195,,--,,43,,57,,49,,
09/23/2010,6392.69,,47106,,-193,,--,,42,,66,,53,,
09/24/2010,6392.52,,46907,,-199,,--,,46,,73,,60,,
09/25/2010,6392.35,,46714,,-193,,--,,51,,76,,64,,
09/26/2010,6392.18,,46519,,-195,,--,,53,,75,,64,,
09/27/2010,6391.98,,46285,,-234,,--,,58,,78,,69,,
09/28/2010,6391.82,,46089,,-196,,--,,55,,81,,68,,
09/29/2010,6391.57,,45815,,-274,,--,,56,,83,,69,,
09/30/2010,6391.40,,45620,,-195,,--,,60,,80,,69,,
10/01/2010,6391.38,,45594,,-26,,--,,57,,75,,65,,
10/02/2010,6391.36,,45567,,-27,,--,,53,,71,,62,,
10/03/2010,6391.44,,45665,,98,,--,,50,,55,,51,,
10/04/2010,6391.53,,45777,,112,,--,,40,,49,,45,,
10/05/2010,6391.50,,45735,,-42,,--,,39,,47,,43,,
10/06/2010,6391.49,,45724,,-11,,--,,39,,50,,43,,
10/07/2010,6391.48,,45713,,-11,,--,,38,,43,,39,,
10/08/2010,6391.46,,45687,,-26,,--,,37,,55,,46,,
10/09/2010,6391.44,,45663,,-24,,--,,43,,65,,54,,
10/10/2010,6391.32,,45527,,-136,,--,,52,,69,,59,,
10/11/2010,6391.21,,45404,,-123,,--,,50,,62,,56,,
10/12/2010,6391.17,,45356,,-48,,--,,50,,70,,58,,
10/13/2010,6391.30,,45506,,150,,--,,50,,69,,58,,
10/14/2010,6391.47,,45700,,194,,--,,47,,66,,56,,
10/15/2010,6391.53,,45772,,72,,--,,47,,66,,55,,
10/16/2010,6391.53,,45772,,0,,--,,49,,62,,54,,
10/17/2010,6391.51,,45749,,-23,,--,,40,,52,,46,,
10/18/2010,6391.48,,45708,,-41,,--,,39,,53,,48,,
10/19/2010,6391.44,,45663,,-45,,--,,49,,59,,53,,
10/20/2010,6391.38,,45597,,-66,,--,,46,,60,,52,,
10/21/2010,6391.34,,45551,,-46,,--,,41,,52,,46,,
10/22/2010,6391.30,,45509,,-42,,--,,38,,48,,42,,
10/23/2010,6391.40,,45624,,115,,--,,36,,41,,38,,
10/24/2010,6393.33,,47850,,2226,,--,,34,,45,,42,,
10/25/2010,6394.93,,49751,,1901,,--,,30,,39,,33,,
10/26/2010,6395.74,,50721,,970,,--,,27,,39,,33,,
10/27/2010,6396.00,,51036,,315,,--,,30,,53,,39,,
10/28/2010,6396.11,,51146,,110,,--,,39,,50,,45,,
10/29/2010,6396.09,,51127,,-19,,--,,40,,52,,45,,
10/30/2010,6396.08,,51116,,-11,,--,,33,,43,,36,,
10/31/2010,6396.11,,51157,,41,,--,,33,,48,,39,,
11/01/2010,6396.09,,51145,,-12,,--,,38,,60,,49,,
11/02/2010,6396.01,,51031,,-114,,--,,51,,65,,56,,
11/03/2010,6395.90,,50895,,-136,,--,,48,,68,,57,,
11/04/2010,6395.63,,50580,,-315,,--,,46,,67,,55,,
11/05/2010,6395.62,,50583,,3,,--,,46,,61,,55,,
11/06/2010,6395.65,,50599,,16,,--,,40,,55,,48,,
11/07/2010,6395.91,,50924,,325,,--,,30,,40,,35,,
11/08/2010,6396.10,,51150,,226,,--,,26,,36,,29,,
11/09/2010,6396.29,,51364,,214,,--,,22,,37,,29,,
11/10/2010,6396.45,,51561,,197,,--,,27,,35,,31,,
11/11/2010,6396.53,,51676,,115,,--,,30,,45,,36,,
11/12/2010,6396.64,,51794,,118,,--,,36,,53,,43,,
11/13/2010,6396.76,,51945,,151,,--,,37,,47,,42,,
11/14/2010,6396.83,,52035,,90,,--,,42,,47,,44,,
11/15/2010,6396.72,,51899,,-136,,--,,41,,53,,48,,
11/16/2010,6396.52,,51650,,-249,,--,,36,,57,,45,,
11/17/2010,6396.23,,51302,,-348,,--,,36,,56,,45,,
11/18/2010,6395.89,,50884,,-418,,--,,38,,47,,42,,
11/19/2010,6395.61,,50566,,-318,,--,,--,,--,,--,,
11/20/2010,6395.43,,50339,,-227,,--,,18,,24,,23,,
11/21/2010,6395.16,,50028,,-311,,--,,19,,25,,22,,
11/22/2010,6394.87,,49658,,-370,,--,,22,,28,,25,,
11/23/2010,6394.67,,49431,,-227,,--,,10,,26,,21,,
11/24/2010,6394.33,,49019,,-412,,--,,8,,26,,18,,
11/25/2010,6393.95,,48581,,-438,,--,,21,,43,,32,,
11/26/2010,6393.58,,48143,,-438,,--,,32,,46,,37,,
11/27/2010,6393.33,,47853,,-290,,--,,17,,31,,25,,
11/28/2010,6392.94,,47403,,-450,,--,,13,,28,,19,,
11/29/2010,6392.54,,46933,,-470,,--,,19,,34,,26,,
11/30/2010,6392.13,,46458,,-475,,--,,26,,42,,33,,
12/01/2010,6391.72,,45988,,-470,,--,,28,,47,,37,,
12/02/2010,6391.18,,45371,,-617,,--,,32,,42,,37,,
12/03/2010,6390.62,,44728,,-643,,--,,33,,44,,39,,
12/04/2010,6390.07,,44116,,-612,,--,,36,,42,,38,,
12/05/2010,6389.60,,43586,,-530,,--,,--,,--,,--,,
12/06/2010,6389.16,,43093,,-493,,--,,29,,35,,32,,
12/07/2010,6388.64,,42506,,-587,,--,,30,,52,,42,,
12/08/2010,6388.14,,41951,,-555,,--,,32,,41,,38,,
12/09/2010,6388.12,,41910,,-41,,--,,34,,39,,37,,
12/10/2010,6388.48,,42337,,427,,--,,35,,41,,38,,
12/11/2010,6389.15,,43087,,750,,--,,35,,49,,40,,
12/12/2010,6389.65,,43651,,564,,--,,31,,57,,43,,
12/13/2010,6389.27,,43212,,-439,,--,,36,,50,,45,,
12/14/2010,6389.65,,43639,,427,,--,,25,,42,,33,,
12/15/2010,6389.99,,44026,,387,,--,,20,,34,,24,,
12/16/2010,6390.28,,44340,,314,,--,,18,,34,,25,,
12/17/2010,6390.71,,44828,,488,,--,,25,,31,,28,,
12/18/2010,6391.41,,45638,,810,,--,,32,,37,,34,,
12/19/2010,6392.47,,46865,,1227,,--,,23,,38,,30,,
12/20/2010,6393.08,,47561,,696,,--,,23,,27,,25,,
12/21/2010,6393.32,,47852,,291,,--,,23,,32,,28,,
12/22/2010,6393.56,,48124,,272,,--,,30,,33,,32,,
12/23/2010,6393.21,,47705,,-419,,--,,27,,40,,32,,
12/24/2010,6392.76,,47176,,-529,,--,,24,,42,,33,,
12/25/2010,6392.37,,46749,,-427,,--,,26,,43,,36,,
12/26/2010,6391.99,,46297,,-452,,--,,23,,27,,26,,
12/27/2010,6391.55,,45802,,-495,,--,,20,,35,,28,,
12/28/2010,6390.12,,44162,,-1640,,--,,28,,33,,30,,
12/29/2010,6391.00,,44733,,571,,--,,8,,30,,21,,
12/30/2010,6390.54,,45390,,657,,--,,8,,22,,13,,
12/31/2010,6390.08,,44169,,-1221,,--,,5,,27,,17,,
01/01/2011,6389.68,,41638,,-2531,,--,,20,,32,,28,,
01/02/2011,6389.21,,40153,,-1485,,--,,23,,33,,28,,
01/03/2011,6389.17,,40347,,194,,--,,20,,31,,24,,
01/04/2011,6389.26,,43216,,2869,,--,,13,,39,,27,,
01/05/2011,6389.35,,43311,,95,,--,,20,,41,,30,,
01/06/2011,6389.42,,43393,,82,,--,,31,,53,,37,,
01/07/2011,6389.49,,43471,,78,,--,,29,,48,,36,,
01/08/2011,6389.57,,43554,,83,,--,,18,,41,,31,,
01/09/2011,6389.63,,43625,,71,,--,,15,,33,,23,,
01/10/2011,6389.69,,43693,,68,,--,,14,,39,,24,,
01/11/2011,6389.77,,43774,,81,,--,,28,,35,,31,,
01/12/2011,6389.83,,43845,,71,,--,,32,,43,,36,,
01/13/2011,6389.94,,43977,,132,,--,,31,,40,,36,,
01/14/2011,6390.09,,44143,,166,,--,,31,,48,,41,,
01/15/2011,6390.27,,44341,,198,,--,,36,,57,,46,,
01/16/2011,6390.44,,44537,,196,,--,,38,,57,,47,,
01/17/2011,6390.66,,44787,,250,,--,,39,,55,,46,,
01/18/2011,6390.88,,45031,,244,,--,,37,,50,,42,,
01/19/2011,6391.11,,45286,,255,,--,,29,,39,,36,,
01/20/2011,6391.18,,45373,,87,,--,,35,,53,,43,,
01/21/2011,6391.29,,45497,,124,,--,,38,,51,,43,,
01/22/2011,6391.40,,45632,,135,,--,,36,,43,,41,,
01/23/2011,6391.51,,45748,,116,,--,,34,,50,,41,,
01/24/2011,6391.60,,45857,,109,,--,,35,,45,,40,,
01/25/2011,6391.71,,45977,,120,,--,,37,,46,,41,,
01/26/2011,6391.77,,46053,,76,,--,,35,,48,,41,,
01/27/2011,6391.87,,46154,,101,,--,,33,,55,,42,,
01/28/2011,6391.95,,46255,,101,,--,,32,,53,,41,,
01/29/2011,6392.04,,46354,,99,,--,,29,,45,,36,,
01/30/2011,6392.23,,46575,,221,,--,,25,,33,,28,,
01/31/2011,6392.29,,46646,,71,,--,,26,,40,,31,,
02/01/2011,6392.38,,46748,,102,,--,,19,,30,,26,,
02/02/2011,6392.41,,46782,,34,,--,,18,,38,,28,,
02/03/2011,6392.46,,46847,,65,,--,,32,,43,,37,,
02/04/2011,6392.50,,46897,,50,,--,,35,,48,,41,,
02/05/2011,6392.58,,46989,,92,,--,,39,,49,,43,,
02/06/2011,6392.64,,47045,,56,,--,,37,,47,,41,,
02/07/2011,6392.74,,47163,,118,,--,,26,,51,,39,,
02/08/2011,6392.83,,47276,,113,,--,,21,,28,,24,,
02/09/2011,6392.88,,47332,,56,,--,,22,,35,,28,,
02/10/2011,6392.95,,47408,,76,,--,,27,,36,,30,,
02/11/2011,6393.00,,47467,,59,,--,,33,,37,,35,,
02/12/2011,6393.04,,47526,,59,,--,,--,,--,,--,,
02/13/2011,6393.10,,47596,,70,,--,,31,,51,,41,,
02/14/2011,6393.20,,47700,,104,,--,,28,,36,,33,,
02/15/2011,6393.30,,47829,,129,,--,,29,,37,,33,,
02/16/2011,6393.61,,48191,,362,,--,,19,,28,,22,,
02/17/2011,6393.87,,48492,,301,,--,,19,,24,,21,,
02/18/2011,6394.08,,48732,,240,,--,,19,,32,,26,,
02/19/2011,6394.19,,48871,,139,,--,,11,,28,,21,,
02/20/2011,6394.25,,48949,,78,,--,,7,,28,,19,,
02/21/2011,6394.32,,49024,,75,,--,,17,,28,,22,,
02/22/2011,6394.38,,49083,,59,,--,,10,,34,,23,,
02/23/2011,6394.42,,49131,,48,,--,,12,,33,,24,,
02/24/2011,6394.52,,49256,,125,,--,,21,,25,,22,,
02/25/2011,6394.81,,49605,,349,,--,,12,,25,,20,,
02/26/2011,6394.87,,49673,,68,,--,,1,,21,,13,,
02/27/2011,6394.91,,49728,,55,,--,,10,,39,,23,,
02/28/2011,6394.96,,49780,,52,,--,,18,,35,,25,,
03/01/2011,6394.99,,49825,,45,,--,,16,,43,,31,,
03/02/2011,6395.23,,50096,,271,,--,,32,,35,,33,,
03/03/2011,6395.35,,50243,,147,,--,,--,,--,,--,,
03/04/2011,6395.41,,50316,,73,,--,,20,,39,,29,,
03/05/2011,6395.47,,50385,,69,,--,,28,,41,,35,,
03/06/2011,6395.66,,50615,,230,,--,,31,,36,,33,,
03/07/2011,6395.76,,50735,,120,,--,,24,,31,,27,,
03/08/2011,6395.74,,50708,,-27,,--,,24,,45,,34,,
03/09/2011,6395.77,,50752,,44,,--,,27,,48,,39,,
03/10/2011,6394.97,,49790,,-962,,--,,32,,43,,37,,
