Date,RESELE , ,,STORAGE , ,,RESCHG , ,,PPTINC , ,,RAIN , ,,
 ,FEET, ,AF, ,AF, ,INCHES, ,INCHES, ,
04/22/2006,5589.00,,57070,,465,,0.16,,22.40,,
04/23/2006,5589.13,,57279,,209,,0.00,,22.40,,
04/24/2006,5589.28,,57522,,243,,0.00,,22.40,,
04/25/2006,5589.48,,57846,,324,,--,,22.40,,
04/26/2006,5589.61,,58057,,211,,0.00,,22.40,,
04/27/2006,5589.63,,58090,,33,,0.00,,22.40,,
04/28/2006,5589.79,,58204,,114,,0.00,,22.40,,
04/29/2006,5589.81,,58318,,114,,0.00,,22.40,,
04/30/2006,5589.83,,58367,,49,,0.00,,22.40,,
05/01/2006,5589.81,,58384,,17,,0.00,,22.40,,
05/02/2006,5589.71,,58220,,-164,,0.00,,22.40,,
05/03/2006,5589.66,,58139,,-81,,0.00,,22.40,,
05/04/2006,5589.56,,57976,,-163,,0.00,,22.40,,
05/05/2006,5589.53,,57927,,-49,,0.00,,22.40,,
05/06/2006,5589.43,,57765,,-162,,0.00,,22.40,,
05/07/2006,5589.37,,57668,,-97,,0.00,,22.40,,
05/08/2006,5589.25,,57473,,-195,,0.00,,22.40,,
05/09/2006,5589.19,,57376,,-97,,0.00,,22.40,,
05/10/2006,5589.09,,57215,,-161,,0.00,,22.40,,
05/11/2006,5589.14,,57296,,81,,0.00,,22.40,,
05/12/2006,5589.04,,57135,,-161,,0.00,,22.40,,
05/13/2006,5589.03,,57118,,-17,,0.00,,22.40,,
05/14/2006,5588.91,,56926,,-192,,0.00,,22.40,,
05/15/2006,5588.97,,57022,,96,,0.00,,22.40,,
05/16/2006,5588.95,,56990,,-32,,0.00,,22.40,,
05/17/2006,5588.96,,57006,,16,,0.00,,22.40,,
05/18/2006,5588.94,,56974,,-32,,0.00,,22.40,,
05/19/2006,5588.88,,56877,,-97,,0.00,,22.40,,
05/20/2006,5588.95,,56990,,113,,0.00,,22.40,,
05/21/2006,5588.96,,57006,,16,,0.00,,22.40,,
05/22/2006,5588.92,,56941,,-65,,0.00,,22.40,,
05/23/2006,5588.75,,56669,,-272,,0.00,,22.40,,
05/24/2006,5588.84,,56813,,144,,0.00,,22.40,,
05/25/2006,5588.80,,56749,,-64,,0.00,,22.40,,
05/26/2006,5588.79,,56733,,-16,,0.00,,22.40,,
05/27/2006,5588.75,,56669,,-64,,0.00,,22.40,,
05/28/2006,5588.75,,56669,,0,,0.00,,22.40,,
05/29/2006,5588.78,,56716,,47,,0.00,,22.40,,
05/30/2006,5588.42,,56142,,-574,,0.00,,22.40,,
05/31/2006,5588.31,,55967,,-175,,0.00,,22.40,,
06/01/2006,5588.36,,56046,,79,,0.00,,22.40,,
06/02/2006,5588.43,,56157,,111,,0.00,,22.40,,
06/03/2006,5588.47,,56222,,65,,0.00,,22.40,,
06/04/2006,5588.52,,56301,,79,,0.00,,22.40,,
06/05/2006,5588.72,,56620,,319,,0.00,,22.40,,
06/06/2006,5588.71,,56605,,-15,,0.00,,22.40,,
06/07/2006,5588.20,,55792,,-813,,0.00,,22.40,,
06/08/2006,5588.26,,55887,,95,,0.00,,22.40,,
06/09/2006,5588.21,,55808,,-79,,0.00,,22.40,,
06/10/2006,5587.52,,54721,,-1087,,0.00,,22.40,,
06/11/2006,5587.58,,54815,,94,,0.00,,22.40,,
06/12/2006,5587.64,,54909,,94,,0.00,,22.40,,
06/13/2006,5587.54,,54752,,-157,,0.00,,22.40,,
06/14/2006,5587.90,,55318,,566,,0.00,,22.40,,
06/15/2006,5587.85,,55239,,-79,,0.00,,22.40,,
06/16/2006,5587.82,,55191,,-48,,0.00,,22.40,,
06/17/2006,5587.81,,55176,,-15,,0.00,,22.40,,
06/18/2006,5587.74,,55066,,-110,,0.00,,22.40,,
06/19/2006,5587.93,,55365,,299,,0.00,,22.40,,
06/20/2006,5587.92,,55349,,-16,,0.00,,22.40,,
06/21/2006,5587.85,,55239,,-110,,0.00,,22.40,,
06/22/2006,5587.77,,55113,,-126,,0.00,,22.40,,
06/23/2006,5587.67,,54956,,-157,,0.00,,22.40,,
06/24/2006,5587.61,,54862,,-94,,0.00,,22.40,,
06/25/2006,5587.53,,54736,,-126,,0.00,,22.40,,
06/26/2006,5587.44,,54595,,-141,,0.00,,22.40,,
06/27/2006,5587.35,,54455,,-140,,0.00,,22.40,,
06/28/2006,5587.29,,54361,,-94,,0.08,,22.48,,
06/29/2006,5587.22,,54253,,-108,,0.00,,22.48,,
06/30/2006,5587.15,,54143,,-110,,0.00,,22.48,,
07/01/2006,5587.08,,54035,,-108,,0.00,,22.48,,
07/02/2006,5587.02,,53941,,-94,,0.00,,22.48,,
07/03/2006,5586.92,,53786,,-155,,0.00,,22.48,,
07/04/2006,5586.86,,53693,,-93,,0.00,,22.48,,
07/05/2006,5586.77,,53554,,-139,,0.00,,22.48,,
07/06/2006,5586.69,,53431,,-123,,0.00,,22.48,,
07/07/2006,5586.58,,53262,,-169,,0.00,,22.48,,
07/08/2006,5586.48,,53108,,-154,,0.00,,22.48,,
07/09/2006,5586.38,,52954,,-154,,0.00,,22.48,,
07/10/2006,5586.30,,52831,,-123,,0.00,,22.48,,
07/11/2006,5586.21,,52694,,-137,,0.00,,22.48,,
07/12/2006,5586.16,,52618,,-76,,0.00,,22.48,,
07/13/2006,5586.09,,52510,,-108,,0.00,,22.48,,
07/14/2006,5586.02,,52404,,-106,,0.00,,22.48,,
07/15/2006,5585.96,,52313,,-91,,0.00,,22.48,,
07/16/2006,5585.89,,52206,,-107,,0.00,,22.48,,
07/17/2006,5585.82,,52100,,-106,,0.00,,22.48,,
07/18/2006,5585.78,,52039,,-61,,0.00,,22.48,,
07/19/2006,5585.72,,51949,,-90,,0.00,,22.48,,
07/20/2006,5585.65,,51842,,-107,,0.00,,22.48,,
07/21/2006,5585.55,,51691,,-151,,0.00,,22.48,,
07/22/2006,5585.53,,51661,,-30,,0.00,,22.48,,
07/23/2006,5585.47,,51571,,-90,,0.00,,22.48,,
07/24/2006,5585.40,,51465,,-106,,0.00,,22.48,,
07/25/2006,5585.32,,51344,,-121,,0.00,,22.48,,
07/26/2006,5585.26,,51254,,-90,,0.00,,22.48,,
07/27/2006,5585.18,,51134,,-120,,0.00,,22.48,,
07/28/2006,5585.09,,50999,,-135,,0.00,,22.48,,
07/29/2006,5584.99,,50850,,-149,,0.00,,22.48,,
07/30/2006,5584.91,,50730,,-120,,0.00,,22.48,,
07/31/2006,5584.81,,50581,,-149,,0.00,,22.48,,
08/01/2006,5584.71,,50432,,-149,,0.00,,22.48,,
08/02/2006,5584.57,,50224,,-208,,0.00,,22.48,,
08/03/2006,5584.48,,50091,,-133,,0.00,,22.48,,
08/04/2006,5584.36,,49913,,-178,,0.00,,22.48,,
08/05/2006,5584.27,,49780,,-133,,0.00,,22.48,,
08/06/2006,5584.20,,49677,,-103,,0.00,,22.48,,
08/07/2006,5584.08,,49500,,-177,,0.00,,22.48,,
08/08/2006,5584.00,,49383,,-117,,0.00,,22.48,,
08/09/2006,5583.92,,49265,,-118,,0.00,,22.48,,
08/10/2006,5583.81,,49104,,-161,,0.00,,22.48,,
08/11/2006,5583.72,,48973,,-131,,0.00,,22.48,,
08/12/2006,5583.63,,48841,,-132,,0.00,,22.48,,
08/13/2006,5583.53,,48695,,-146,,0.00,,22.48,,
08/14/2006,5583.41,,48521,,-174,,0.00,,22.48,,
08/15/2006,5583.30,,48361,,-160,,0.00,,22.48,,
08/16/2006,5583.18,,48188,,-173,,0.00,,22.48,,
08/17/2006,5583.07,,48028,,-160,,0.00,,22.48,,
08/18/2006,5582.97,,47885,,-143,,0.00,,22.48,,
08/19/2006,5582.88,,47755,,-130,,0.00,,22.48,,
08/20/2006,5582.79,,47625,,-130,,0.00,,22.48,,
08/21/2006,5582.67,,47453,,-172,,0.00,,22.48,,
08/22/2006,5582.53,,47252,,-201,,0.00,,22.48,,
08/23/2006,5582.41,,47081,,-171,,0.00,,22.48,,
08/24/2006,5582.26,,46867,,-214,,0.00,,22.48,,
08/25/2006,5582.13,,46683,,-184,,0.00,,22.48,,
08/26/2006,5581.99,,46484,,-199,,0.00,,22.48,,
08/27/2006,5581.86,,46300,,-184,,0.00,,22.48,,
08/28/2006,5581.70,,46075,,-225,,0.00,,22.48,,
08/29/2006,5581.56,,45878,,-197,,0.00,,22.48,,
08/30/2006,5581.40,,45653,,-225,,0.00,,22.48,,
08/31/2006,5581.32,,45541,,-112,,0.00,,22.48,,
09/01/2006,5581.20,,45373,,-168,,0.00,,22.48,,
09/02/2006,5581.12,,45262,,-111,,0.00,,22.48,,
09/03/2006,5581.03,,45136,,-126,,0.00,,22.48,,
09/04/2006,5580.94,,45011,,-125,,0.00,,22.48,,
09/05/2006,5580.85,,44886,,-125,,0.00,,22.48,,
09/06/2006,5580.76,,44761,,-125,,0.00,,22.48,,
09/07/2006,5580.70,,44678,,-83,,0.00,,22.48,,
09/08/2006,5580.65,,44608,,-70,,0.00,,22.48,,
09/09/2006,5580.60,,44540,,-68,,0.00,,22.48,,
09/10/2006,5580.55,,44470,,-70,,0.00,,22.48,,
09/11/2006,5580.51,,44415,,-55,,0.00,,22.48,,
09/12/2006,5580.45,,44333,,-82,,0.00,,22.48,,
09/13/2006,5580.42,,44291,,-42,,0.00,,22.48,,
09/14/2006,5580.38,,44236,,-55,,0.00,,22.48,,
09/15/2006,5580.31,,44140,,-96,,0.00,,22.48,,
09/16/2006,5580.25,,44057,,-83,,0.00,,22.48,,
09/17/2006,5580.17,,43947,,-110,,0.00,,22.48,,
09/18/2006,5580.11,,43865,,-82,,0.00,,22.48,,
09/19/2006,5580.03,,43755,,-110,,0.00,,22.48,,
09/20/2006,5579.98,,43687,,-68,,--,,22.48,,
09/21/2006,5579.92,,43606,,-81,,0.00,,22.48,,
09/22/2006,5579.88,,43551,,-55,,0.00,,22.48,,
09/23/2006,5579.84,,43496,,-55,,0.00,,22.48,,
09/24/2006,5579.79,,43429,,-67,,0.00,,22.48,,
09/25/2006,5579.75,,43374,,-55,,0.00,,22.48,,
09/26/2006,5579.71,,43320,,-54,,0.00,,22.48,,
09/27/2006,5579.66,,43252,,-68,,0.00,,22.48,,
09/28/2006,5579.61,,43184,,-68,,0.00,,22.48,,
09/29/2006,5579.57,,43130,,-54,,0.00,,22.48,,
09/30/2006,5579.53,,43076,,-54,,0.00,,--,,
10/01/2006,5579.48,,43008,,-68,,0.00,,0.00,,
10/02/2006,5579.46,,42981,,-27,,0.00,,0.00,,
10/03/2006,5579.43,,42941,,-40,,0.00,,0.00,,
10/04/2006,5579.39,,42887,,-54,,0.00,,0.00,,
10/05/2006,5579.38,,42873,,-14,,0.00,,0.00,,
10/06/2006,5579.41,,42914,,41,,0.32,,0.32,,
10/07/2006,5579.39,,42887,,-27,,0.00,,0.32,,
10/08/2006,5579.35,,42833,,-54,,0.00,,0.32,,
10/09/2006,5579.32,,42792,,-41,,0.00,,0.32,,
10/10/2006,5579.29,,42752,,-40,,0.00,,0.32,,
10/11/2006,5579.27,,42725,,-27,,0.00,,0.32,,
10/12/2006,5579.27,,42725,,0,,0.00,,0.32,,
10/13/2006,5579.26,,42711,,-14,,0.00,,0.32,,
10/14/2006,5579.24,,42685,,-26,,0.00,,0.32,,
10/15/2006,5579.21,,42644,,-41,,0.00,,0.32,,
10/16/2006,5579.22,,42658,,14,,0.00,,0.32,,
10/17/2006,5579.21,,42644,,-14,,0.00,,0.32,,
10/18/2006,5579.19,,42618,,-26,,0.00,,0.32,,
10/19/2006,5579.17,,42591,,-27,,--,,0.32,,
10/20/2006,5579.15,,42564,,-27,,0.00,,0.32,,
10/21/2006,5579.14,,42551,,-13,,0.00,,0.32,,
10/22/2006,5579.13,,42537,,-14,,0.00,,0.32,,
10/23/2006,5579.10,,42497,,-40,,0.00,,0.32,,
10/24/2006,5579.08,,42470,,-27,,0.00,,0.32,,
10/25/2006,5579.07,,42456,,-14,,0.00,,0.32,,
10/26/2006,5579.06,,42443,,-13,,0.00,,0.32,,
10/27/2006,5579.05,,42429,,-14,,0.00,,0.32,,
10/28/2006,5579.05,,42429,,0,,0.00,,0.32,,
10/29/2006,5579.03,,42403,,-26,,0.00,,0.32,,
10/30/2006,5579.01,,42376,,-27,,0.00,,0.32,,
10/31/2006,5579.01,,42376,,0,,0.00,,0.32,,
11/01/2006,5579.00,,42363,,-13,,0.00,,0.32,,
11/02/2006,5579.04,,42416,,53,,0.08,,0.40,,
11/03/2006,5579.04,,42416,,0,,0.00,,0.40,,
11/04/2006,5579.04,,42416,,0,,0.00,,0.40,,
11/05/2006,5579.03,,42403,,-13,,0.00,,0.40,,
11/06/2006,5579.03,,42403,,0,,0.00,,0.40,,
11/07/2006,5579.02,,42390,,-13,,0.00,,0.40,,
11/08/2006,5579.01,e,42376,,-14,,0.04,,0.44,,
11/09/2006,5579.01,e,42380,e,4,,--,,0.44,,
11/10/2006,5579.01,e,42385,e,5,,--,,0.44,,
11/11/2006,5579.02,e,42391,e,6,,--,,0.44,,
11/12/2006,5579.02,e,42396,e,5,,--,,0.44,,
11/13/2006,5579.03,,42403,,7,,--,,0.44,,
11/14/2006,--,,42403,,0,,0.08,,0.52,,
11/15/2006,5579.01,,42376,,-27,,0.00,,0.52,,
11/16/2006,5579.02,,42390,,14,,0.00,,0.52,,
11/17/2006,5579.02,,42390,,0,,0.00,,0.52,,
11/18/2006,5579.02,,42390,,0,,0.00,,0.52,,
11/19/2006,5579.01,,42376,,-14,,0.00,,0.52,,
11/20/2006,5579.00,,42363,,-13,,0.00,,0.52,,
11/21/2006,5579.03,,42403,,40,,0.12,,0.64,,
11/22/2006,5579.02,,42390,,-13,,0.00,,0.64,,
11/23/2006,5579.03,,42403,,13,,0.16,,0.80,,
11/24/2006,5579.03,,42403,,0,,0.00,,0.80,,
11/25/2006,5579.03,,42403,,0,,0.00,,0.80,,
11/26/2006,5579.03,,42403,,0,,0.00,,0.80,,
11/27/2006,5579.02,,42390,,-13,,0.12,,0.92,,
11/28/2006,5579.02,,42390,,0,,0.00,,0.92,,
11/29/2006,5579.01,,42376,,-14,,0.00,,0.92,,
11/30/2006,5579.01,,42376,,0,,0.00,,0.92,,
12/01/2006,5579.01,,42376,,0,,0.00,,0.92,,
12/02/2006,5579.00,,42363,,-13,,0.00,,0.92,,
12/03/2006,5579.00,,42363,,0,,0.00,,0.92,,
12/04/2006,5579.00,,42363,,0,,0.00,,0.92,,
12/05/2006,5579.00,,42363,,0,,0.00,,0.92,,
12/06/2006,5579.00,,42363,,0,,0.00,,0.92,,
12/07/2006,5579.00,,42363,,0,,0.00,,0.92,,
12/08/2006,5579.01,,42376,,13,,0.00,,0.92,,
12/09/2006,5579.03,,42403,,27,,0.04,,0.96,,
12/10/2006,5579.03,,42403,,0,,0.08,,1.04,,
12/11/2006,5579.06,,42443,,40,,0.00,,1.04,,
12/12/2006,5579.07,,42456,,13,,0.00,,1.04,,
12/13/2006,5579.08,,42470,,14,,0.04,,1.08,,
12/14/2006,5579.08,,42470,,0,,0.00,,1.08,,
12/15/2006,5579.06,,42443,,-27,,0.00,,1.08,,
12/16/2006,5579.07,,42456,,13,,0.00,,1.08,,
12/17/2006,5579.07,,42456,,0,,0.00,,1.08,,
12/18/2006,5579.07,,42456,,-0,,--,,1.08,,
12/19/2006,5579.06,,42443,,-13,,--,,1.08,,
12/20/2006,5579.06,,42443,,0,,0.00,,1.08,,
12/21/2006,5579.14,,42551,,108,,0.32,,1.40,,
12/22/2006,5579.13,,42537,,-14,,0.12,,1.52,,
12/23/2006,5579.15,,42564,,27,,0.00,,1.52,,
12/24/2006,5579.15,,42564,,0,,0.00,,1.52,,
12/25/2006,5579.11,,42510,,-54,,0.04,,1.56,,
12/26/2006,5579.17,,42591,,81,,0.24,,1.80,,
12/27/2006,5579.18,,42604,,13,,0.24,,2.04,,
12/28/2006,5579.19,,42618,,14,,0.00,,2.04,,
12/29/2006,5579.19,,42618,,0,,0.00,,2.04,,
12/30/2006,5579.19,,42618,,0,,0.00,,2.04,,
12/31/2006,5579.20,,42631,,14,,0.00,,2.04,,
01/01/2007,5579.20,,42631,,-0,,--,,2.04,,
01/02/2007,5579.20,,42631,,0,,--,,2.04,,
01/03/2007,5579.21,,42644,,13,,0.08,,2.12,,
01/04/2007,5579.27,,42725,,81,,0.32,,2.44,,
01/05/2007,5579.28,,42738,,13,,0.00,,2.44,,
01/06/2007,5579.31,,42779,,41,,0.00,,2.44,,
01/07/2007,5579.31,,42779,,0,,0.00,,2.44,,
01/08/2007,5579.31,,42779,,-0,,0.00,,2.44,,
01/09/2007,5579.31,,42779,,0,,0.00,,2.44,,
01/10/2007,5579.30,,42765,,-14,,0.00,,2.44,,
01/11/2007,5579.30,,42765,,0,,0.00,,2.44,,
01/12/2007,5579.31,,42779,,14,,0.00,,2.44,,
01/13/2007,5579.31,,42779,,0,,0.00,,2.44,,
01/14/2007,5579.31,,42779,,0,,0.00,,2.44,,
01/15/2007,5579.29,,42752,,-27,,0.00,,2.44,,
01/16/2007,5579.29,,42752,,0,,0.00,,2.44,,
01/17/2007,5579.29,,42752,,0,,0.00,,2.44,,
01/18/2007,5579.29,,42752,,0,,0.00,,2.44,,
01/19/2007,5579.30,,42765,,13,,0.00,,2.44,,
01/20/2007,5579.30,,42765,,0,,0.00,,2.44,,
01/21/2007,5579.31,,42779,,14,,0.00,,2.44,,
01/22/2007,5579.30,,42765,,-14,,0.00,,2.44,,
01/23/2007,5579.31,,42779,,14,,0.00,,2.44,,
01/24/2007,5579.31,,42779,,0,,0.00,,2.44,,
01/25/2007,5579.31,,42779,,0,,0.00,,2.44,,
01/26/2007,5579.31,,42779,,0,,0.00,,2.44,,
01/27/2007,5579.31,,42779,,0,,0.00,,2.44,,
01/28/2007,5579.32,,42792,,13,,0.00,,2.44,,
01/29/2007,5579.32,,42792,,0,,0.00,,2.44,,
01/30/2007,5579.33,,42806,,14,,0.00,,2.44,,
01/31/2007,5579.33,,42806,,0,,0.00,,2.44,,
02/01/2007,5579.34,,42819,,13,,0.00,,2.44,,
02/02/2007,5579.34,,42819,,0,,0.00,,2.44,,
02/03/2007,5579.34,,42819,,0,,0.00,,2.44,,
02/04/2007,5579.34,,42819,,0,,0.00,,2.44,,
02/05/2007,5579.34,,42819,,0,,0.00,,2.44,,
02/06/2007,5579.36,,42846,,27,,0.00,,2.44,,
02/07/2007,5579.38,,42873,,27,,0.08,,2.52,,
02/08/2007,5579.45,,42968,,95,,0.36,,2.88,,
02/09/2007,5579.53,,43076,,108,,0.40,,3.28,,
02/10/2007,5579.67,,43266,,190,,0.76,,4.04,,
02/11/2007,5579.74,,43361,,95,,0.84,,4.88,,
02/12/2007,5579.75,,43374,,13,,0.00,,4.88,,
02/13/2007,5579.76,,43388,,14,,0.00,,4.88,,
02/14/2007,5579.77,,43402,,14,,0.00,,4.88,,
02/15/2007,5579.79,,43429,,27,,0.00,,4.88,,
02/16/2007,5579.82,,43469,,40,,0.00,,4.88,,
02/17/2007,5579.85,,43510,,41,,0.00,,4.88,,
02/18/2007,5579.84,,43496,,-14,,0.00,,4.88,,
02/19/2007,5579.84,,43496,,0,,0.00,,4.88,,
02/20/2007,5579.86,,43524,,28,,0.00,,4.88,,
02/21/2007,5579.85,,43510,,-14,,0.00,,4.88,,
02/22/2007,5579.90,,43578,,68,,0.24,,5.12,,
02/23/2007,5579.91,,43592,,14,,0.00,,5.12,,
02/24/2007,5579.95,,43647,,55,,0.24,,5.36,,
02/25/2007,5580.02,,43742,,95,,0.88,,6.24,,
02/26/2007,5580.14,,43907,,165,,0.84,,7.08,,
02/27/2007,5580.14,,43907,,0,,0.20,,7.28,,
02/28/2007,5580.14,,43907,,0,,0.00,,7.28,,
03/01/2007,--,,43920,,13,,--,,7.28,,
03/02/2007,5580.15,,43920,,-0,,0.00,e,7.28,,
03/03/2007,5580.16,,43934,,14,,0.00,,7.28,,
03/04/2007,5580.17,,43947,,13,,0.00,,7.28,,
03/05/2007,5580.18,,43961,,14,,0.00,,7.28,,
03/06/2007,5580.19,,43975,,14,,0.00,,7.28,,
03/07/2007,5580.22,,44016,,41,,0.00,,7.28,,
03/08/2007,5580.26,,44071,,55,,0.00,,7.28,,
03/09/2007,5580.29,,44112,,41,,0.00,,7.28,,
03/10/2007,5580.32,,44153,,41,,0.00,,7.28,,
03/11/2007,5580.35,,44195,,42,,0.00,,7.28,,
03/12/2007,5580.39,,44250,,55,,0.00,,7.28,,
03/13/2007,5580.45,,44333,,83,,0.00,,7.28,,
03/14/2007,5580.52,,44429,,96,,0.00,,7.28,,
03/15/2007,5580.54,,44457,,28,,0.00,,7.28,,
03/16/2007,5580.59,,44525,,68,,0.00,,7.28,,
03/17/2007,5580.63,,44581,,--,,0.00,e,7.28,,
03/18/2007,5580.63,,44581,,--,,0.00,e,7.28,,
03/19/2007,5580.70,,44678,,97,,0.00,e,7.28,,
03/20/2007,5580.73,,44719,,41,,0.00,,7.28,,
03/21/2007,5580.76,,44761,,42,,0.00,,7.28,,
03/22/2007,5580.77,,44775,,14,,0.00,,7.28,,
03/23/2007,5580.80,,44816,,41,,0.00,,7.28,,
03/24/2007,5580.82,,44844,,28,,0.00,,7.28,,
03/25/2007,5580.85,,44886,,42,,0.00,,7.28,,
03/26/2007,5580.91,,44969,,83,,0.28,,7.56,,
03/27/2007,5580.96,,45039,,70,,0.16,,7.72,,
03/28/2007,5580.96,,45039,,0,,0.00,,7.72,,
03/29/2007,5580.98,,45066,,27,,0.04,,7.76,,
03/30/2007,5581.01,,45108,,42,,0.00,,7.76,,
03/31/2007,5581.03,,45136,,28,,0.00,,7.76,,
04/01/2007,5581.05,,45164,,28,,0.00,,7.76,,
04/02/2007,5581.07,,45191,,27,,0.00,,7.76,,
04/03/2007,5581.09,,45219,,28,,0.00,,7.76,,
04/04/2007,5581.10,,45234,,15,,0.00,,7.76,,
04/05/2007,5581.12,,45262,,28,,0.00,,7.76,,
04/06/2007,5581.16,,45317,,55,,0.08,,7.84,,
04/07/2007,5581.19,,45359,,42,,0.00,,7.84,,
04/08/2007,5581.20,,45373,,14,,0.00,,7.84,,
04/09/2007,5581.21,,45387,,14,,0.00,,7.84,,
04/10/2007,5581.22,,45401,,14,,0.00,,7.84,,
04/11/2007,5581.24,,45429,,28,,0.00,,7.84,,
04/12/2007,5581.27,,45471,,42,,0.04,,7.88,,
04/13/2007,5581.28,,45485,,14,,0.04,,7.92,,
04/14/2007,5581.29,,45499,,14,,0.00,,7.92,,
04/15/2007,5581.31,,45527,,28,,0.00,,7.92,,
04/16/2007,5581.31,,45545,e,18,,0.00,,7.92,,
04/17/2007,5581.31,,45564,e,19,,0.08,,8.00,,
04/18/2007,5581.35,,45583,,19,,0.12,,8.12,,
04/19/2007,5581.36,,45597,,14,,0.00,,8.12,,
04/20/2007,5581.36,,45597,,0,,0.00,,8.12,,
04/21/2007,5581.37,,45611,,14,,0.00,,8.12,,
04/22/2007,5581.42,,45681,,70,,0.24,,8.36,,
04/23/2007,5581.43,e,45730,e,49,,0.00,e,8.36,,
04/24/2007,5581.45,,45723,,-7,,0.00,e,8.36,,
04/25/2007,5581.45,,45723,,0,,0.00,,8.36,,
04/26/2007,--,,45723,,-0,,--,,8.36,,
04/27/2007,5581.46,,45737,,14,,--,,8.36,,
04/28/2007,5581.47,,45751,,14,,0.00,,8.36,,
04/29/2007,--,,45765,,14,,0.00,,8.36,,
04/30/2007,5581.49,,45779,,14,,0.00,,8.36,,
05/01/2007,5581.48,,45765,,-14,,0.00,,8.36,,
05/02/2007,5581.49,,45779,,14,,0.00,,8.36,,
05/03/2007,5581.50,,45793,,14,,0.00,,8.36,,
05/04/2007,5581.51,,45807,,14,,0.00,,8.36,,
05/05/2007,5581.49,,45779,,-28,,0.00,,8.36,,
05/06/2007,5581.49,,45779,,0,,0.04,,8.40,,
05/07/2007,5581.46,,45737,,-42,,0.04,,8.44,,
05/08/2007,5581.41,,45667,,-70,,0.00,,8.44,,
05/09/2007,5581.36,,45597,,-70,,0.00,,8.44,,
05/10/2007,5581.33,,45555,,-42,,0.00,,8.44,,
05/11/2007,5581.26,,45457,,-98,,0.00,,8.44,,
05/12/2007,5581.18,,45345,,-111,,0.00,,8.44,,
05/13/2007,5581.12,,45261,,-84,,0.00,,8.44,,
05/14/2007,5581.04,,45150,,-111,,0.00,,8.44,,
05/15/2007,5580.92,,44983,,-167,,0.00,,8.44,,
05/16/2007,5580.80,,44816,,-167,,0.00,,8.44,,
05/17/2007,5580.68,,44650,,-166,,0.00,,8.44,,
05/18/2007,5580.55,,44470,,-180,,0.00,,8.44,,
05/19/2007,5580.42,,44291,,-179,,0.00,,8.44,,
05/20/2007,5580.29,,44112,,-179,,0.00,,8.44,,
05/21/2007,5580.12,,43879,,-233,,0.00,,8.44,,
05/22/2007,5579.93,,43619,,-260,,0.00,,8.44,,
05/23/2007,5579.76,,43387,,-232,,0.00,,8.44,,
05/24/2007,5579.60,,43171,,-216,,0.00,,8.44,,
05/25/2007,5579.48,,43008,,-163,,0.00,,8.44,,
05/26/2007,5579.38,,42873,,-135,,0.00,,8.44,,
05/27/2007,5579.29,,42752,,-121,,0.00,,8.44,,
05/28/2007,5579.19,,42618,,-134,,0.00,,8.44,,
05/29/2007,5579.13,,42537,,-81,,0.00,e,8.44,,
05/30/2007,5579.00,,42362,,-175,,0.00,,8.44,,
05/31/2007,5578.81,,42109,,-253,,0.00,,8.44,,
06/01/2007,5578.69,,41949,,-160,,0.00,,8.44,,
06/02/2007,5578.60,,41829,,-120,,0.00,,8.44,,
06/03/2007,5578.48,,41670,,-159,,0.00,,8.44,,
06/04/2007,5578.38,,41537,,-133,,0.00,,8.44,,
06/05/2007,5578.29,,41418,,-119,,0.04,,8.48,,
06/06/2007,5578.19,,41287,,-131,,0.08,,8.56,,
06/07/2007,5578.12,,41194,,-93,,0.04,,8.60,,
06/08/2007,5578.04,,41089,,-105,,0.00,,8.60,,
06/09/2007,5577.98,,41011,,-79,,0.00,,8.60,,
06/10/2007,5577.87,,40958,,-53,,0.00,,8.60,,
06/11/2007,5577.87,,40867,,-91,,0.00,,8.60,,
06/12/2007,5577.80,,40775,,-92,,0.00,,8.60,,
06/13/2007,5577.73,,40683,,-92,,0.00,,8.60,,
06/14/2007,5577.62,,40540,,-143,,0.00,,8.60,,
06/15/2007,5577.49,,40371,,-169,,0.00,,8.60,,
06/16/2007,5577.35,,40189,,-182,,0.00,,8.60,,
06/17/2007,5577.22,,40021,,-168,,0.00,,8.60,,
06/18/2007,5577.13,,39904,,-117,,--,,8.60,,
06/19/2007,5576.96,,39686,,-218,,--,,8.60,,
06/20/2007,5576.82,,39506,,-180,,0.00,,8.60,,
06/21/2007,5576.68,,39327,,-179,,0.00,,8.60,,
06/22/2007,5576.56,e,39175,e,-152,,0.00,,8.60,,
06/23/2007,5576.44,,39021,,-154,,0.00,,8.60,,
06/24/2007,5576.32,e,38868,e,-153,,0.00,,8.60,,
06/25/2007,5576.20,,38716,,-152,,0.00,,8.60,,
06/26/2007,5576.08,,38565,,-151,,0.00,,8.60,,
06/27/2007,5575.99,,38451,,-113,,0.00,,8.60,,
06/28/2007,5575.89,,38325,,-126,,0.00,,8.60,,
06/29/2007,5575.81,,38225,,-100,,0.00,,8.60,,
06/30/2007,5575.75,,38149,,-75,,0.00,,8.60,,
07/01/2007,5575.68,,38061,,-88,,0.00,,8.60,,
07/02/2007,5575.62,,37987,,-74,,0.00,,8.60,,
07/03/2007,5575.56,,37911,,-76,,0.00,,8.60,,
07/04/2007,5575.50,,37837,,-74,,0.00,,8.60,,
07/05/2007,5575.43,,37749,,-87,,0.00,,8.60,,
07/06/2007,5575.40,,37712,,-37,,0.00,,8.60,,
